method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,1,0,unit,0,0,0,0,group,0.4860000014305115,0.11535350233316422,-0.019224748015403748,0.7023109793663025,0.619172215461731,0.5861687064170837
RaT,1,1,unit,0,0,1,1,group,0.4970000088214874,0.11448439955711365,-0.021806584671139717,0.7083225846290588,0.6273091435432434,0.5829136371612549
RaT,1,2,unit,0,0,2,2,group,0.4490000009536743,0.10857097804546356,-0.05322173237800598,0.7045282125473022,0.6133561730384827,0.5778596997261047
RaT,1,3,unit,0,0,3,3,group,0.4779999852180481,0.11176928132772446,-0.02655941992998123,0.6811612248420715,0.5939780473709106,0.5535699129104614
RaT,1,4,unit,0,0,4,4,group,0.48399999737739563,0.1144222840666771,-0.03627728298306465,0.7088717222213745,0.5877266526222229,0.5424578189849854
RaT,250,0,unit,0,0,0,0,group,0.48399999737739563,0.21297305822372437,-0.0882643610239029,1.4357267618179321,1.043650507926941,1.015393853187561
RaT,250,1,unit,0,0,1,1,group,0.4950000047683716,0.21730588376522064,-0.021674996241927147,1.3644448518753052,0.9580815434455872,0.9058176875114441
RaT,250,2,unit,0,0,2,2,group,0.47999998927116394,0.21272513270378113,-0.08491043746471405,1.4284627437591553,1.5566885471343994,1.5591195821762085
RaT,250,3,unit,0,0,3,3,group,0.4860000014305115,0.2100253701210022,-0.03851551190018654,1.374238133430481,0.9958938956260681,0.9443173408508301
RaT,250,4,unit,0,0,4,4,group,0.5109999775886536,0.2275635302066803,0.009334358386695385,1.3937475681304932,1.5948539972305298,1.5923973321914673
RaT,500,0,unit,0,0,0,0,group,0.4909999966621399,0.21777833998203278,-0.0411437526345253,1.4154664278030396,1.061913013458252,1.0065490007400513
RaT,500,1,unit,0,0,1,1,group,0.5220000147819519,0.2405308485031128,0.011433163657784462,1.4954330921173096,0.9162354469299316,0.8447909355163574
RaT,500,2,unit,0,0,2,2,group,0.49799999594688416,0.23077045381069183,0.022089920938014984,1.4266400337219238,1.6032607555389404,1.601951241493225
RaT,500,3,unit,0,0,3,3,group,0.49300000071525574,0.22168512642383575,0.01480784360319376,1.372460961341858,1.029018521308899,1.005965232849121
RaT,500,4,unit,0,0,4,4,group,0.5370000004768372,0.24310685694217682,0.08904048055410385,1.3616634607315063,1.554142951965332,1.5428194999694824
RaT,750,0,unit,0,0,0,0,group,0.4779999852180481,0.21480794250965118,-0.077040895819664,1.4076087474822998,1.076454520225525,1.0271902084350586
RaT,750,1,unit,0,0,1,1,group,0.4860000014305115,0.22971954941749573,0.02222035638988018,1.4207432270050049,0.9832988381385803,0.9398751854896545
RaT,750,2,unit,0,0,2,2,group,0.49799999594688416,0.223322331905365,-0.0195551086217165,1.4288606643676758,1.6050329208374023,1.6085129976272583
RaT,750,3,unit,0,0,3,3,group,0.48500001430511475,0.21879713237285614,-0.03461962938308716,1.3677797317504883,0.993657648563385,0.9142462015151978
RaT,750,4,unit,0,0,4,4,group,0.5,0.22101227939128876,-0.021353036165237427,1.387965202331543,1.6018913984298706,1.5964871644973755
RaT,1000,0,unit,0,0,0,0,group,0.4950000047683716,0.22146110236644745,-0.002263565082103014,1.3364884853363037,1.0133967399597168,0.9564075469970703
RaT,1000,1,unit,0,0,1,1,group,0.5070000290870667,0.2245233952999115,0.021668262779712677,1.3867285251617432,0.9804558753967285,0.9275290369987488
RaT,1000,2,unit,0,0,2,2,group,0.5239999890327454,0.2445191890001297,0.08748748898506165,1.3926358222961426,1.6695733070373535,1.6665337085723877
RaT,1000,3,unit,0,0,3,3,group,0.5009999871253967,0.2309490293264389,0.027249544858932495,1.4087374210357666,1.0008876323699951,0.9363278150558472
RaT,1000,4,unit,0,0,4,4,group,0.4880000054836273,0.20695677399635315,-0.0697980523109436,1.3561406135559082,1.5786550045013428,1.5709787607192993
RaT,1250,0,unit,0,0,0,0,group,0.8939999938011169,0.5372531414031982,1.328621745109558,1.0580284595489502,1.0661300420761108,0.9869025349617004
RaT,1250,1,unit,0,0,1,1,group,0.9020000100135803,0.5355750918388367,1.3041421175003052,0.9978222250938416,1.0611004829406738,0.9479968547821045
RaT,1250,2,unit,0,0,2,2,group,1.0,0.8688899874687195,2.689962863922119,0.505436897277832,1.7410778999328613,1.7409111261367798
RaT,1250,3,unit,0,0,3,3,group,0.9150000214576721,0.549461305141449,1.3807507753372192,1.032239317893982,1.0695608854293823,0.9941317439079285
RaT,1250,4,unit,0,0,4,4,group,1.0,0.8460404872894287,2.4824023246765137,0.5355969667434692,1.7039344310760498,1.7092829942703247
RaT,1500,0,unit,0,0,0,0,group,0.8690000176429749,0.492289662361145,1.163962960243225,1.0694029331207275,1.0196000337600708,0.9191528558731079
RaT,1500,1,unit,0,0,1,1,group,0.8389999866485596,0.4563506245613098,1.0210576057434082,1.0451977252960205,0.9828486442565918,0.8944836854934692
RaT,1500,2,unit,0,0,2,2,group,1.0,0.8493213057518005,2.482928991317749,0.4842240810394287,1.7173032760620117,1.7091636657714844
RaT,1500,3,unit,0,0,3,3,group,0.8529999852180481,0.47041580080986023,1.0954768657684326,1.0085479021072388,1.1137442588806152,1.0290924310684204
RaT,1500,4,unit,0,0,4,4,group,1.0,0.8207707405090332,2.2673251628875732,0.508062481880188,1.7363111972808838,1.7376282215118408
RaT,1750,0,unit,0,0,0,0,group,0.7710000276565552,0.39992767572402954,0.8261927366256714,1.0874346494674683,1.0130356550216675,0.8998430371284485
