target_type,target,label,truth_active,truth_pip,rat_pip,mcmc_pip,pip_error_truth,pip_error,conditional_slab_skl,zero_mass_js,n_rat_active_draws,n_mcmc_active_draws
unit_rank,0,unit_rank_1,True,1.0,1.0,1.0,0.0,0.0,0.18753910935097667,,5000,5000
unit_rank,1,unit_rank_2,True,1.0,1.0,1.0,0.0,0.0,0.20098122567554988,,5000,5000
unit_rank,2,unit_rank_3,False,0.0,0.9284,0.9926,0.9284,-0.06420000000000003,,0.01563329550669476,4642,4963
unit_rank,3,unit_rank_4,False,0.0,0.7134,0.9404,0.7134,-0.22699999999999998,,0.04829540344686555,3567,4702
unit_rank,4,unit_rank_5,False,0.0,0.3422,0.7296,0.3422,-0.3874,,0.07749722353872601,1711,3648
