"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","simple",453,453,0,1,1.0605798,1,1,1,1.02927884604086
"mcmc","simple",453,453,1,2,0,0,0,0,0.000258953301705966
"mcmc","simple",453,453,2,3,0,0,0,0,-0.000368048797017212
"mcmc","simple",453,453,3,4,0,0,0,0,-0.000869848728385604
"mcmc","simple",453,453,4,5,0,0,0,0,5.7611014893142e-05
"mcmc","simple",453,453,5,6,0,0,0,0,-0.00195109832858506
"mcmc","simple",453,453,6,7,0,0,0,0,-0.00506621951881276
"mcmc","simple",453,453,7,8,0,0,0,0,-9.71875603079055e-05
"mcmc","simple",453,453,8,9,0,0,0,0,0.000409893177256546
"mcmc","simple",453,453,9,10,0,0,0,0,-0.000618039683557576
"mcmc","simple",453,453,10,11,0,0,0,0,-0.000163098283971583
"mcmc","simple",453,453,11,12,0,0,0,0,0.00376123279349143
"mcmc","simple",453,453,12,13,0,0,0,0,0.00757072797999409
"mcmc","simple",453,453,13,14,0,0,0,0,0.000304722096992273
"mcmc","simple",453,453,14,15,0,0,0,0,0.00118333303390907
"mcmc","simple",453,453,15,16,0,0,0,0,0.00162529226228521
"mcmc","simple",453,453,16,17,0,0,0,0,-0.00117631239476516
"mcmc","simple",453,453,17,18,0,0,0,0,0.000325691322568226
"mcmc","simple",453,453,18,19,0,0,0,0,-0.00272479179778808
"mcmc","simple",453,453,19,20,0,0,0,0,-0.000311604594767667
"mcmc","simple",453,453,20,21,0,0,0,0,-0.00020751445417082
"mcmc","simple",453,453,21,22,0,0,0,0,-0.00142139243669569
"mcmc","simple",453,453,22,23,0,0,0,0,-0.0014285636717402
"mcmc","simple",453,453,23,24,0,0,0,0,0.00115769943964183
"mcmc","simple",453,453,24,25,0,0,0,0,-0.000642781765671153
"mcmc","simple",453,453,25,26,1.6768075,1,1,1,1.67938636026139
"mcmc","simple",453,453,26,27,0,0,0,0,0.00545604191516821
"mcmc","simple",453,453,27,28,0,0,0,0,0.000171320563632111
"mcmc","simple",453,453,28,29,0,0,0,0,0.000876820991040445
"mcmc","simple",453,453,29,30,0,0,0,0,0.000886195426902653
"mcmc","simple",453,453,30,31,0,0,0,0,-0.00417149079929231
"mcmc","simple",453,453,31,32,0,0,0,0,0.000438579782838923
"mcmc","simple",453,453,32,33,0,0,0,0,-0.00029616048982575
"mcmc","simple",453,453,33,34,0,0,0,0,0.000242617936971661
"mcmc","simple",453,453,34,35,0,0,0,0,-0.00109027365935458
"mcmc","simple",453,453,35,36,0,0,0,0,-0.00102422310292232
"mcmc","simple",453,453,36,37,0,0,0,0,0.000774135185788564
"mcmc","simple",453,453,37,38,0,0,0,0,0.00110770399754137
"mcmc","simple",453,453,38,39,0,0,0,0,-3.87803449494074e-05
"mcmc","simple",453,453,39,40,0,0,0,0,-0.00161239611882393
"mcmc","simple",453,453,40,41,1.6772563,1,1,1,1.62850140027086
"mcmc","simple",453,453,41,42,0,0,0,0,-4.41650155736582e-05
"mcmc","simple",453,453,42,43,0,0,0,0,-0.000924037433006437
"mcmc","simple",453,453,43,44,0,0,0,0,0.00142436184318656
"mcmc","simple",453,453,44,45,0,0,0,0,6.00426800557594e-05
"mcmc","simple",453,453,45,46,0,0,0,0,3.27166557704965e-06
"mcmc","simple",453,453,46,47,0,0,0,0,-0.000150373575147171
"mcmc","simple",453,453,47,48,0,0,0,0,-0.00014003511767116
"mcmc","simple",453,453,48,49,0.6932055,1,1,1,0.756643998935008
"mcmc","simple",453,453,49,50,0,0,0,0,-0.00167702924833477
"mcmc","simple",453,453,50,51,0,0,0,0,-0.000980457850560735
"mcmc","simple",453,453,51,52,0,0,0,0,-0.000869243892744593
"mcmc","simple",453,453,52,53,0,0,0,0,0.000605059240757907
"mcmc","simple",453,453,53,54,0,0,0,0,-0.000755550649391789
"mcmc","simple",453,453,54,55,0,0,0,0,-0.00118877303526148
"mcmc","simple",453,453,55,56,0,0,0,0,-0.00509920146983128
"mcmc","simple",453,453,56,57,0,0,0,0,-0.0042897022220572
"mcmc","simple",453,453,57,58,-0.92716974,1,1,1,-0.989834477742413
"mcmc","simple",453,453,58,59,0,0,0,0,-0.00383453788196824
"mcmc","simple",453,453,59,60,0,0,0,0,0.0177369232690441
"mcmc","simple",453,453,60,61,0,0,0,0,-0.00123882044982172
"mcmc","simple",453,453,61,62,0,0,0,0,0.00511933207054973
"mcmc","simple",453,453,62,63,0,0,0,0,0.00559353083137077
"mcmc","simple",453,453,63,64,0,0,0,0,0.000302850504346137
"mcmc","simple",453,453,64,65,0,0,0,0,-0.000726599111382722
"mcmc","simple",453,453,65,66,0,0,0,0,0.00293996778833501
"mcmc","simple",453,453,66,67,0,0,0,0,0.0024039545094226
"mcmc","simple",453,453,67,68,0.61877924,1,0.999375,1,0.639644625097357
"mcmc","simple",453,453,68,69,0,0,0,0,0.000991668590471082
"mcmc","simple",453,453,69,70,0,0,0,0,0.000386137251074373
"mcmc","simple",453,453,70,71,-1.877637,1,1,1,-1.88271329180581
"mcmc","simple",453,453,71,72,0,0,0,0,0.000682611815250991
"mcmc","simple",453,453,72,73,0,0,0,0,0.00107134436076945
"mcmc","simple",453,453,73,74,1.771375,1,1,1,1.78955743549169
"mcmc","simple",453,453,74,75,0,0,0,0,0.00522005896081955
"mcmc","simple",453,453,75,76,-1.2008959,1,1,1,-1.19971616435771
"mcmc","simple",453,453,76,77,0,0,0,0,0.00219225869200109
"mcmc","simple",453,453,77,78,0,0,0,0,0.000623469025601446
"mcmc","simple",453,453,78,79,0,0,0,0,4.49540954808337e-05
"mcmc","simple",453,453,79,80,0,0,0,0,-0.00125622896982066
"mcmc","simple",453,453,80,81,0,0,0,0,-0.000324692866519263
"mcmc","simple",453,453,81,82,0,0,0,0,0.00117618170807524
"mcmc","simple",453,453,82,83,0,0,0,0,-0.000240120258982285
"mcmc","simple",453,453,83,84,0.7614184,1,1,1,0.77516420549443
"mcmc","simple",453,453,84,85,0,0,0,0,-0.000464042712217323
"mcmc","simple",453,453,85,86,0,0,0,0,2.89312200958898e-05
"mcmc","simple",453,453,86,87,0,0,0,0,-0.00536215760197395
"mcmc","simple",453,453,87,88,0,0,0,0,-0.000774276632377666
"mcmc","simple",453,453,88,89,0,0,0,0,4.91499785657492e-05
"mcmc","simple",453,453,89,90,0,0,0,0,0.00459998796658041
"mcmc","simple",453,453,90,91,0,0,0,0,-0.000685182951880301
"mcmc","simple",453,453,91,92,0,0,0,0,0.00109265667991646
"mcmc","simple",453,453,92,93,0,0,0,0,0.00401721527275899
"mcmc","simple",453,453,93,94,0,0,0,0,0.00400108973557377
"mcmc","simple",453,453,94,95,0,0,0,0,2.38922078458675e-05
"mcmc","simple",453,453,95,96,0,0,0,0,-0.000312451201863679
"mcmc","simple",453,453,96,97,0,0,0,0,0.0040023167544809
"mcmc","simple",453,453,97,98,0,0,0,0,0.000151944871001792
"mcmc","simple",453,453,98,99,0,0,0,0,-0.00309079808249993
"mcmc","simple",453,453,99,100,0,0,0,0,0.000129283635650711
