"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",486,486,1000,100,600,200,200,10,1,12345,2000,1,8000,0.5,0.5,7.072375,0.07072375,7,"7;24;31;36;51;81;85;89;90;95","7;24;31;81;85;89;90",1,0.7,0.823529411764706,0,7,0,3,90,7,0.95,0.923255813953488
