stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.508125066757202,8,13,1.9894499242423067
1,0.8,32,775,4.443302631378174,7,49,0.9257657651298947
