stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.7575938701629639,11,13,1.5983177222036722
1,0.8,35,850,0.8081864714622498,9,49,0.6998753093720087
