epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,target_type,partition_source,reference_compatibility,active_skl,rmse_with_mcmc,true_skl
1,repr,True,False,False,651.7164916992188,-526.1915283203125,-80.22160339355469,-50.90751647949219,29.3140811920166,-555.505615234375,4.060258388519287,-1.089081048965454,-1.26222562789917,0.032999999821186066,0.0,0.0,0.02425391413271427,1.1335707902908325,0.5408638715744019,0.49875210943580645,0.401412921233651,5.106008246884496,5.106008246884496,0.07526649896504084,0.07320935433428358,2,4,2,feature_group,feature,teacher_truth,exact,5.106008246884496,0.401412921233651,5.106008246884496
250,repr,True,False,False,256.63934326171875,-201.52459716796875,-99.39949035644531,-43.360145568847656,56.039344787597656,-257.5639343261719,0.08441340923309326,0.9565677046775818,0.8838882446289062,0.9990000128746033,0.0,0.0,0.9740031957626343,3.956928253173828,3.8568458557128906,0.5090184999912414,0.40797896187589544,4.2278228733852306,4.2278228733852306,0.08236291056734832,0.0824693925737715,2,4,2,feature_group,feature,teacher_truth,exact,4.2278228733852306,0.40797896187589544,4.2278228733852306
500,repr,True,False,False,253.02398681640625,-198.05377197265625,-101.56787872314453,-46.79289245605469,54.77499008178711,-252.82875061035156,0.044973839074373245,0.9768601059913635,0.9011878967285156,0.9980000257492065,0.0,0.0,0.9793909788131714,4.633952617645264,4.594379901885986,0.5078077063876313,0.40541090266543156,4.253087104145159,4.253087104145159,0.08553180263482024,0.08404012896950774,2,4,2,feature_group,feature,teacher_truth,exact,4.253087104145159,0.40541090266543156,4.253087104145159
750,select,False,False,False,244.38592529296875,-198.21946716308594,-105.48341369628906,-58.918033599853516,46.565391540527344,-244.78485107421875,0.04396897554397583,0.9773771166801453,0.9253804087638855,0.9990000128746033,0.0,0.0,0.989641547203064,3.994575262069702,3.9151008129119873,0.2502685224580457,0.1278188822774893,1.8834859576038707,1.8834859576038707,0.016323856404562118,0.017298841399342242,2,4,2,feature_group,feature,teacher_truth,exact,1.8834859576038707,0.1278188822774893,1.8834859576038707
1000,select,False,False,False,243.0635986328125,-197.10177612304688,-104.71096801757812,-59.46887969970703,45.24209213256836,-242.34385681152344,0.04435603320598602,0.9771779775619507,0.9317464828491211,0.9980000257492065,0.0,0.0,0.9809237122535706,4.575284957885742,4.513162136077881,0.16095651586686385,0.044237992721189334,1.8494584763757989,1.8494584763757989,0.001070045959013693,0.002430662049901983,2,4,2,feature_group,feature,teacher_truth,exact,1.8494584763757989,0.044237992721189334,1.8494584763757989
1250,select,False,False,False,237.73193359375,-195.94007873535156,-107.24744415283203,-63.54739761352539,43.70003890991211,-239.6400909423828,0.027704304084181786,0.9857456088066101,0.937866747379303,1.0,0.0,0.0,0.9872987866401672,4.492015838623047,4.434352397918701,0.13678023736393108,0.0197610728453695,1.714409828950964,1.714409828950964,0.000408736056156973,0.0005494679560921194,2,4,2,feature_group,feature,teacher_truth,exact,1.714409828950964,0.0197610728453695,1.714409828950964
1500,select,False,False,False,240.9258575439453,-195.34805297851562,-105.68376922607422,-62.6000862121582,43.08367156982422,-238.4317169189453,0.0400051511824131,0.9794166088104248,0.9412559270858765,1.0,0.0,0.0,0.9887186884880066,4.032710075378418,3.9677867889404297,0.18280590800080834,0.06726812023536856,1.7218165190992658,1.7218165190992658,0.004285047200732417,0.005436715618038695,2,4,2,feature_group,feature,teacher_truth,exact,1.7218165190992658,0.06726812023536856,1.7218165190992658
1750,select,False,False,False,237.5526580810547,-196.28225708007812,-106.9067611694336,-64.15512084960938,42.75163269042969,-239.03387451171875,0.023767918348312378,0.9877709746360779,0.9389402270317078,1.0,0.0,0.0,0.9882789850234985,4.714765548706055,4.652853012084961,0.13263672191365405,0.018334848422244098,1.4368335983139677,1.4368335983139677,0.0004159694894075251,0.0004822927846810039,2,4,2,feature_group,feature,teacher_truth,exact,1.4368335983139677,0.018334848422244098,1.4368335983139677
2000,select,False,False,False,241.02073669433594,-194.80322265625,-106.22505950927734,-64.06871032714844,42.15635299682617,-236.95957946777344,0.04710531234741211,0.9757634401321411,0.9388575553894043,1.0,0.0,0.0,0.9856679439544678,4.006222724914551,3.937159299850464,0.14850925897061099,0.03245509718570157,0.9298470170291114,0.9298470170291114,0.0008569846955888305,0.001419649836009584,2,4,2,feature_group,feature,teacher_truth,exact,0.9298470170291114,0.03245509718570157,0.9298470170291114
