stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.090484857559204,11,13,1.9389498520939152
1,0.8,28,675,1.3982882499694824,9,49,0.8951561444146616
