"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","simple",493,493,0,1,0,0,0.0045,0,0.0608717542911077
"mcmc","simple",493,493,1,2,0,0,0,0,-0.000113624439549103
"mcmc","simple",493,493,2,3,0,0,0,0,-0.00866550210077134
"mcmc","simple",493,493,3,4,0,0,0,0,0.00867303455572112
"mcmc","simple",493,493,4,5,0,0,0,0,-0.00229826211526515
"mcmc","simple",493,493,5,6,0,0,0,0,0.00417973171845657
"mcmc","simple",493,493,6,7,-0.995156,1,0.999625,1,-1.00020759583253
"mcmc","simple",493,493,7,8,0,0,0,0,0.00205333918580922
"mcmc","simple",493,493,8,9,0,0,0,0,-0.00355500237518474
"mcmc","simple",493,493,9,10,0,0,0,0,-0.00556682879133057
"mcmc","simple",493,493,10,11,0,0,0.00025,0,-0.0102885895317758
"mcmc","simple",493,493,11,12,0,0,0,0,0.00362204659878422
"mcmc","simple",493,493,12,13,0,0,0,0,-0.00756782001484869
"mcmc","simple",493,493,13,14,1.4022264,1,1,1,1.24469581389526
"mcmc","simple",493,493,14,15,0,0,0,0,-0.00254696334478549
"mcmc","simple",493,493,15,16,0,0,0,0,0.00441035984558236
"mcmc","simple",493,493,16,17,0,0,0.002875,0,-0.0911791190571988
"mcmc","simple",493,493,17,18,0,0,0.000125,0,0.0110588566016471
"mcmc","simple",493,493,18,19,0,0,0,0,0.00235379795178674
"mcmc","simple",493,493,19,20,0,0,5e-04,0,-0.0264019688859276
"mcmc","simple",493,493,20,21,0,0,0.000125,0,0.0114962713524891
"mcmc","simple",493,493,21,22,0,0,0,0,-0.00452393670863991
"mcmc","simple",493,493,22,23,0,0,0.000375,0,-0.0213673398672852
"mcmc","simple",493,493,23,24,0,0,0,0,0.0101946826784242
"mcmc","simple",493,493,24,25,0,0,0.00025,0,-0.0193301539310146
"mcmc","simple",493,493,25,26,0,0,0.090125,0,-0.255224688992405
"mcmc","simple",493,493,26,27,-0.773165,1,0.97925,1,-0.730596461031527
"mcmc","simple",493,493,27,28,0,0,0,0,0.00819479576621968
"mcmc","simple",493,493,28,29,0,0,0,0,0.00217182707586377
"mcmc","simple",493,493,29,30,0,0,0,0,-0.00113835964869776
"mcmc","simple",493,493,30,31,0,0,0,0,-0.00313108868582512
"mcmc","simple",493,493,31,32,0,0,0,0,-0.00176550960802382
"mcmc","simple",493,493,32,33,0,0,0,0,-0.00125498203028716
"mcmc","simple",493,493,33,34,0,0,0,0,0.00518788648159391
"mcmc","simple",493,493,34,35,1.5217855,1,1,1,1.52325256838762
"mcmc","simple",493,493,35,36,0,0,0,0,-0.000104542348973849
"mcmc","simple",493,493,36,37,0,0,0.000125,0,-0.0130179575852166
"mcmc","simple",493,493,37,38,-0.62282884,1,0.571625,1,-0.520797520463453
"mcmc","simple",493,493,38,39,0,0,0,0,0.00162104346145309
"mcmc","simple",493,493,39,40,0,0,0,0,-0.0144561878190332
"mcmc","simple",493,493,40,41,0,0,0,0,0.00536195198194105
"mcmc","simple",493,493,41,42,0,0,0,0,-0.000785639120575368
"mcmc","simple",493,493,42,43,0,0,0.000125,0,-0.0120486115763758
"mcmc","simple",493,493,43,44,0,0,0,0,0.0008259474841169
"mcmc","simple",493,493,44,45,0,0,0,0,0.0198203411120805
"mcmc","simple",493,493,45,46,0,0,0,0,0.00338854250256816
"mcmc","simple",493,493,46,47,0,0,0.001125,0,0.044414930371325
"mcmc","simple",493,493,47,48,0,0,0,0,0.00411174594053909
"mcmc","simple",493,493,48,49,0,0,0,0,-0.0103313999744893
"mcmc","simple",493,493,49,50,0,0,0.000125,0,-0.00234736536571595
"mcmc","simple",493,493,50,51,-1.7371454,1,1,1,-1.709538267059
"mcmc","simple",493,493,51,52,0,0,0.003,0,0.0655202827974814
"mcmc","simple",493,493,52,53,0,0,0,0,-0.00704009278827351
"mcmc","simple",493,493,53,54,0,0,0,0,-0.00266237421152069
"mcmc","simple",493,493,54,55,0,0,0.000125,0,-0.0148707443553033
"mcmc","simple",493,493,55,56,0,0,0.000125,0,0.00999007503271012
"mcmc","simple",493,493,56,57,0,0,0.000125,0,-0.00578607948078689
"mcmc","simple",493,493,57,58,0,0,0.002875,0,0.0632956968810464
"mcmc","simple",493,493,58,59,0,0,0.002625,0,0.0390319696903672
"mcmc","simple",493,493,59,60,0,0,0,0,0.00445166376176866
"mcmc","simple",493,493,60,61,0,0,0,0,0.00585848307973344
"mcmc","simple",493,493,61,62,0,0,0,0,-0.00139438256797066
"mcmc","simple",493,493,62,63,-1.6034954,1,1,1,-1.62294944448691
"mcmc","simple",493,493,63,64,0,0,0,0,0.00564143729544333
"mcmc","simple",493,493,64,65,0,0,0,0,-0.000419538103889433
"mcmc","simple",493,493,65,66,0,0,0,0,0.0116081800953354
"mcmc","simple",493,493,66,67,0,0,0,0,0.00181460779365561
"mcmc","simple",493,493,67,68,0,0,0,0,0.00158294467260177
"mcmc","simple",493,493,68,69,0,0,0,0,0.00231309721779882
"mcmc","simple",493,493,69,70,0,0,0,0,0.00840859181204225
"mcmc","simple",493,493,70,71,0,0,0.000375,0,-0.0451313482810943
"mcmc","simple",493,493,71,72,0,0,0,0,0.00880672386929509
"mcmc","simple",493,493,72,73,0,0,0,0,-0.00695267418935966
