method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,402,402,160,100,10,1.0,0.5,10,0;2;3;39;49;57;70;72;81;84,0;2;3;39;49;57;70;72;81;84,239,1.0,1.0,1.0,0.0,10,0,0,90,10,1.0,1.0
