"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",459,459,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,6.865875,0.06865875,5,"5;11;13;24;32;35;37;68;89;97","5;37;68;89;97",1,0.5,0.666666666666667,0,5,0,5,90,5,0.859444444444444,0.688747640360492
