"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","simple",481,481,0,1,0,0,0,0,0.00873842850563096
"mcmc","simple",481,481,1,2,0,0,0,0,0.00238232865970576
"mcmc","simple",481,481,2,3,0,0,0,0,-0.00631744495370669
"mcmc","simple",481,481,3,4,0,0,0,0,0.00245155714939097
"mcmc","simple",481,481,4,5,0,0,0,0,0.00443219737715758
"mcmc","simple",481,481,5,6,0,0,0.000125,0,-0.011601803947273
"mcmc","simple",481,481,6,7,0,0,0.000125,0,0.0189609735425921
"mcmc","simple",481,481,7,8,0,0,0,0,-0.0035264861060981
"mcmc","simple",481,481,8,9,0,0,0,0,0.00107415296964334
"mcmc","simple",481,481,9,10,0,0,0,0,1.3612726003508e-05
"mcmc","simple",481,481,10,11,0,0,0,0,-0.00147899185491174
"mcmc","simple",481,481,11,12,0,0,0,0,0.000350319709198408
"mcmc","simple",481,481,12,13,0,0,0,0,-0.0026450697892209
"mcmc","simple",481,481,13,14,0,0,0,0,0.000377801786983227
"mcmc","simple",481,481,14,15,0,0,0,0,-0.00155360828631774
"mcmc","simple",481,481,15,16,0,0,0,0,-0.00339484368661721
"mcmc","simple",481,481,16,17,0,0,0,0,-0.0115174989643719
"mcmc","simple",481,481,17,18,0,0,0,0,0.00248848019633321
"mcmc","simple",481,481,18,19,0,0,0,0,-0.000175098769192166
"mcmc","simple",481,481,19,20,0,0,0,0,0.00535054441874622
"mcmc","simple",481,481,20,21,0,0,0,0,0.00198511630324331
"mcmc","simple",481,481,21,22,0,0,0,0,-0.00392745710360083
"mcmc","simple",481,481,22,23,0,0,0,0,0.00773885782511813
"mcmc","simple",481,481,23,24,0.7876093,1,0.8835,1,0.635114783368004
"mcmc","simple",481,481,24,25,0,0,0,0,0.00495412410603004
"mcmc","simple",481,481,25,26,-1.7110125,1,1,1,-1.76203904766805
"mcmc","simple",481,481,26,27,0,0,0,0,0.00312443165260973
"mcmc","simple",481,481,27,28,0,0,0,0,-0.0120344758826319
"mcmc","simple",481,481,28,29,0,0,0,0,0.00877243790965438
"mcmc","simple",481,481,29,30,0,0,0,0,-0.00360356761721304
"mcmc","simple",481,481,30,31,0,0,0,0,0.00123436184984429
"mcmc","simple",481,481,31,32,0,0,0,0,0.00178990702807716
"mcmc","simple",481,481,32,33,0,0,0,0,-0.0117340830475075
"mcmc","simple",481,481,33,34,0,0,0,0,0.00130973093614552
"mcmc","simple",481,481,34,35,0,0,0,0,-0.00474741089350549
"mcmc","simple",481,481,35,36,0,0,0,0,-0.00871723020409119
"mcmc","simple",481,481,36,37,0,0,0,0,-0.00512275887099654
"mcmc","simple",481,481,37,38,-0.36217868,1,0.241375,0,-0.388266238207569
"mcmc","simple",481,481,38,39,0,0,0,0,-0.00250106376655649
"mcmc","simple",481,481,39,40,0,0,0,0,-0.00238916973679381
"mcmc","simple",481,481,40,41,0,0,0,0,-0.00982386453574632
"mcmc","simple",481,481,41,42,1.3565843,1,1,1,1.32069297148964
