"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",478,478,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,8.086875,0.08086875,8,"7;21;34;56;62;73;77;81;83;98","34;56;62;73;77;81;83;98",1,0.8,0.888888888888889,0,8,0,2,90,8,0.940555555555556,0.932258064516129
