stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,1.2,11,275,3.95471453666687,61,13,2.278131323109798,1.9914451204525299,0.28668620265726813,1.0495061840866446,3.662631278920181,18.17064808410882,0.5089175999164581,0.1374828815460205
1,1.0843224043318138,24,575,4.113132476806641,4,13,1.2790052972063313,1.2090757268851877,0.06992957032114357,1.0462262963027853,0.6815393187251059,2.3003037956581833,0.12879867398738862,0.022669032216072083
2,0.9797958971132713,33,775,3.996851682662964,4,13,1.209004229327963,0.989265675587782,0.21973855374018111,0.8028424272626229,1.1586267849292713,1.8057167072848976,0.07452984526753426,0.03648369014263153
3,0.8853455357602574,41,950,3.1560306549072266,4,13,1.3406113187768003,1.0517865103461885,0.2888248084306117,0.7519502477411592,1.3429544445824189,3.6499845059436242,0.06941492402553559,0.04547979682683945
4,0.8000000000000002,53,1225,2.82725191116333,4,13,1.6933544608919124,1.1614506751338733,0.5319037857580391,0.589610929395755,2.7120421003573507,5.03739729629166,0.0688280500471592,0.049028582870960236
