method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,498,498,160,100,10,1.0,0.5,4000,4,3;10;21;22;36;38;68;69;73;93,21;22;36;69,33,775,2,0.9797958971132713,1.0,0.4,0.5714285714285715,0.0,4,0,6,90,4,0.61,0.46,-1,-1,1.2,0.8,1e-05,0.95,0.9,300,4,300,300,0.0,1.209004229327963,1.209004229327963,0.989265675587782,1.0418583648045383,0.21973855374018111,0.32932630487273673,0.8028424272626229,0.7783431205564572,0.8028424272626229,0.7783431205564572,1.1586267849292713,1.6012929210118485,1.8057167072848976,2.3403184120574907,0.07452984526753426,0.11277271534770027,0.03648369014263153,0.07859262079000473
