"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",493,493,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,11.484,0.11484,8,"6;13;26;34;37;50;62;75;79;92","6;25;34;50;62;75;92;99",0.75,0.6,0.666666666666667,0.25,6,2,4,88,8,0.928888888888889,0.755217130877508
