stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.730779767036438,6,13,1.890666904452736
1,0.8,30,725,2.06132435798645,6,49,0.9156238877144149
