"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",473,473,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.967875,0.01593575,7,"25;182;254;259;260;310;347;372;440;444","25;182;254;259;310;440;444",1,0.7,0.823529411764706,0,7,0,3,490,7,0.994081632653061,0.892460317460317
