method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,434,434,0,1,0.0,0,0.0,0.0,0.1044929,0,0.045684382,0.04210361,0.0,0.0
last_flow,recovery,simple,434,434,1,2,0.0,0,0.0,0.0,0.070785105,0,-0.0051292432,0.02554547,0.0,0.0
last_flow,recovery,simple,434,434,2,3,0.0,0,0.002,0.002,0.015301276,0,-0.0083116675,0.035418298,-0.0009875905,0.02708795
last_flow,recovery,simple,434,434,3,4,0.0,0,0.02725,0.02725,0.3001657,0,0.20039226,0.09101318,0.017764743,0.11180607
last_flow,recovery,simple,434,434,4,5,0.0,0,0.0,0.0,0.124744065,0,-0.09418512,0.055420347,0.0,0.0
last_flow,recovery,simple,434,434,5,6,0.0,0,0.0,0.0,0.14401469,0,-0.14343356,0.061624594,0.0,0.0
last_flow,recovery,simple,434,434,6,7,0.0,0,0.0,0.0,0.07406177,0,0.0036022759,0.026825968,0.0,0.0
last_flow,recovery,simple,434,434,7,8,0.0,0,0.0,0.0,0.07443457,0,0.009985059,0.027486378,0.0,0.0
last_flow,recovery,simple,434,434,8,9,-1.54465,1,1.0,1.0,0.99566954,1,-1.5283755,0.123541184,-1.5348094,0.11785278
last_flow,recovery,simple,434,434,9,10,0.0,0,0.00025,0.00025,0.11808306,0,-0.060554232,0.05962214,-0.00011093299,0.0070161605
last_flow,recovery,simple,434,434,10,11,0.0,0,0.01,0.01,0.029507706,0,0.00047611602,0.01724094,0.00036015117,0.018898776
last_flow,recovery,simple,434,434,11,12,0.0,0,0.0,0.0,0.099060774,0,-0.04391275,0.041523643,0.0,0.0
last_flow,recovery,simple,434,434,12,13,0.5352274,1,0.0,0.0,0.26389414,0,0.48820186,0.10814608,0.0,0.0
last_flow,recovery,simple,434,434,13,14,0.0,0,0.00025,0.00025,0.043579053,0,0.024717543,0.042605635,0.00017792024,0.011253391
last_flow,recovery,simple,434,434,14,15,0.0,0,0.0,0.0,0.07403128,0,0.07160746,0.04967245,0.0,0.0
