support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[2, 5, 7, 11, 12, 13, 14, 18, 19, 20, 22, 27, 34, 35, 36, 37, 39, 41, 43, 47, 48, 52, 56, 60, 63, 65, 66, 67, 68, 72, 75, 76, 83, 86, 88, 98, 99]",37,1403.22717285,1403.22717285,7.58775779,17.45799828,4.17827695,3.13608098,-0.00711604,-7.50729418,7.50729418,0,0.0,0.0,0.0,0.0,49.88588333,0.69051361,0.04139324,0.03293432,0.0,12.09256281,12.09256281,11.04378421,11.01249884,1.04877861,1.04476239,0.35040182,0.35221838,0.35040182,0.35221838,28.85577501,28.65950098,30.10432144,30.10164586,0.49856706,0.49533401,0.00213201,0.00242325,0,0,True,1,1,0.8,1e-05,1973.88269043,7.58775779,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 24, 25, 26, 28, 30, 32, 33, 37, 38, 39, 40, 42, 44, 45, 46, 47, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75, 76, 78, 79, 81, 84, 90, 91, 92, 96, 97, 98]",58,1333.60913086,1359.54354756,7.57055496,17.13916016,4.13994688,3.13542891,0.01127708,-7.00634336,7.00634336,21,0.75,0.01826315,0.04961281,-0.01720283,49.99721909,0.69036925,0.04184427,0.03575157,0.00534745,11.93381444,11.93381444,10.92410326,10.87617693,1.00971118,1.02328492,0.36433539,0.35995077,0.36433539,0.35995077,28.85031747,28.52730533,30.06230198,30.06988176,0.49778908,0.49499126,0.0163265,0.01603362,1,0,True,25,25,0.8,1e-05,1944.96655273,7.57300006,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",80,1262.91931152,1290.3480216,7.59077235,16.79116058,4.09770187,3.17512751,0.03135246,-6.81459522,6.81459522,22,0.275,0.02030435,0.0530064,0.0202174,51.80740738,0.68914396,0.0453619,0.04539459,0.01826929,11.70521823,11.70521823,10.79857929,10.71587198,0.90663894,0.90414327,0.40387931,0.40555035,0.40387931,0.40555035,28.7977906,28.32461645,29.96863136,29.97281472,0.51928273,0.50828476,0.03330403,0.03300206,2,0,True,50,50,0.8,1e-05,1993.90759277,7.59785161,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",94,1179.91564941,1210.78295535,7.63306621,16.46009064,4.05710373,3.24702263,0.0504512,-5.99081993,5.99081993,14,0.14893617,0.01971692,0.06572365,0.04229386,54.65656662,0.68419695,0.04983306,0.06193395,0.02849153,11.33993379,11.33993379,10.55267691,10.47593052,0.78725688,0.78842251,0.45509137,0.45486987,0.45509137,0.45486987,28.72062516,28.04887894,29.86394613,29.86544648,0.5555508,0.52900444,0.05693199,0.05438319,3,0,True,75,75,0.8,1e-05,2098.3371582,7.64890048,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",88,1079.76416016,1118.58599787,7.68169437,16.66313171,4.08204994,3.35114646,0.03873818,-6.02558422,6.02558422,-6,0.08421053,0.0,0.08488021,0.04862815,57.08358383,0.67609972,0.0539945,0.08398874,0.02552539,10.9271482,10.9271482,10.26395717,10.21155744,0.66319102,0.66523848,0.5152063,0.51555588,0.5152063,0.51555588,28.66572975,27.68686966,29.7065015,29.71146561,0.58666611,0.54631179,0.08513603,0.07894253,4,0,True,100,100,0.8,1e-05,2210.33691406,7.70090023,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",91,955.76391602,1005.27670998,7.71846735,16.67533493,4.08354441,3.40998435,0.0380342,-5.67250967,5.67250967,3,0.03296703,0.0,0.11484012,0.03677299,60.80973816,0.6578176,0.06135028,0.11979675,0.0373775,10.36998809,10.36998809,9.83786427,9.74785514,0.53212382,0.54159172,0.58736388,0.58271665,0.58736388,0.58271665,28.60940109,26.96120225,29.57621891,29.57305872,0.63560076,0.57324295,0.12586944,0.11414496,5,0,True,125,125,0.8,1e-05,2256.94921875,7.72176928,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",94,808.07305908,864.77520234,7.67353896,17.28691864,4.15775404,3.43636799,0.0027532,-5.38713026,5.38713026,3,0.03191489,0.0,0.1545265,-0.04492839,65.67480469,0.62225872,0.07140382,0.17714167,0.04873342,9.27103268,9.27103268,8.99334806,8.97870811,0.27768462,0.29209782,0.75753563,0.74783764,0.75753563,0.74783764,28.4666875,25.14090243,29.33776321,29.3380107,0.70044911,0.60884367,0.19142932,0.1679014,6,0,True,150,150,0.8,1e-05,2037.66564941,7.61956014,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,673.90826416,720.82713595,7.36307133,19.29394722,4.39248759,3.45965862,-0.11302816,-5.56097984,5.56097984,5,0.05050505,0.0,0.16603053,-0.31046763,71.45669556,0.56365454,0.08559182,0.25761232,0.05781898,7.49951579,7.49951579,7.42661127,7.59319153,0.07290452,0.07635737,0.93747895,0.94685674,0.93747895,0.94685674,28.27953916,22.75310337,29.08267297,29.09374738,0.77299985,0.65260399,0.24379072,0.23919962,7,0,True,175,175,0.8,1e-05,1355.95788574,7.21226341,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",90,581.30438232,615.21336103,6.91563247,18.67329216,4.32126048,3.44099307,-0.07722384,-5.19961786,5.19961786,-9,0.09090909,0.03216838,0.13741319,-0.44743887,71.76705933,0.55153233,0.0890691,0.28278178,0.01668039,5.93191636,5.93191636,5.75260091,6.4010069,0.17931545,0.16813875,1.13889932,1.0783229,1.13889932,1.0783229,21.91707756,20.79488785,28.9115235,28.94092863,0.77660182,0.65097436,0.22090505,0.25047356,8,0,True,200,200,0.8,1e-05,849.25952148,6.74436482,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",79,519.7723999,543.11774285,6.49835409,15.24975777,3.90509382,3.02326679,0.12027282,-4.21631956,4.21631956,-11,0.12222222,0.18333855,0.10585157,-0.41727838,68.03057098,0.57099265,0.08798688,0.28808135,0.03843119,4.56097345,4.56097345,4.28919208,5.09464787,0.27178137,0.28859943,1.30963761,1.2189787,1.30963761,1.2189787,11.05331364,14.42615045,28.71725555,28.76856872,0.74772267,0.61390301,0.20621097,0.23820713,9,0,True,225,225,0.8,1e-05,550.68603516,6.31116484,False,True
