method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,473,473,0,1,0.0,0,0.0,0,0.19853032,0.0021547116,0.0,0.0
last_flow,simple,473,473,1,2,0.0,0,0.0,0,0.1891102,0.0021875773,0.0,0.0
last_flow,simple,473,473,2,3,0.0,0,0.0,0,-0.15790659,0.0020085329,0.0,0.0
last_flow,simple,473,473,3,4,0.0,0,0.0,0,0.1856094,0.0020633126,0.0,0.0
last_flow,simple,473,473,4,5,0.0,0,0.0,0,-0.117152475,0.0024196769,0.0,0.0
last_flow,simple,473,473,5,6,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,473,473,6,7,0.0,0,0.0,0,3.6771574e-23,1.5361597e-21,0.0,0.0
last_flow,simple,473,473,7,8,0.0,0,0.0,0,-0.1632903,0.001887663,0.0,0.0
last_flow,simple,473,473,8,9,0.0,0,0.0,0,4.5076575e-07,8.021897e-07,0.0,0.0
last_flow,simple,473,473,9,10,0.0,0,0.0,0,-3.94e-43,0.0,0.0,0.0
last_flow,simple,473,473,10,11,0.0,0,0.0,0,-0.12567304,0.0017133432,0.0,0.0
last_flow,simple,473,473,11,12,0.0,0,0.0,0,-1.4314442e-17,8.532511e-16,0.0,0.0
last_flow,simple,473,473,12,13,0.5690467,1,0.0,0,0.5112217,0.003353057,0.0,0.0
last_flow,simple,473,473,13,14,0.0,0,0.0,0,0.24496575,0.0019440125,0.0,0.0
last_flow,simple,473,473,14,15,0.0,0,0.0,0,-0.31221423,0.00227884,0.0,0.0
last_flow,simple,473,473,15,16,0.0,0,0.0,0,-1.0115912e-31,0.0,0.0,0.0
last_flow,simple,473,473,16,17,0.0,0,0.0,0,2.3853869e-14,3.0174135e-13,0.0,0.0
last_flow,simple,473,473,17,18,0.0,0,0.0,0,0.19770187,0.0015928859,0.0,0.0
last_flow,simple,473,473,18,19,0.0,0,0.0,0,-0.15969925,0.002185327,0.0,0.0
last_flow,simple,473,473,19,20,0.0,0,0.0,0,-0.041589387,0.00087928964,0.0,0.0
last_flow,simple,473,473,20,21,0.0,0,0.0,0,-0.2258127,0.0018416855,0.0,0.0
last_flow,simple,473,473,21,22,0.0,0,0.0,0,-0.0042586215,0.00041543113,0.0,0.0
last_flow,simple,473,473,22,23,0.0,0,0.0,0,0.116682954,0.0014640619,0.0,0.0
last_flow,simple,473,473,23,24,0.0,0,0.0,0,-0.06776734,0.0022322626,0.0,0.0
last_flow,simple,473,473,24,25,0.0,0,0.0,0,0.18862318,0.0022711847,0.0,0.0
last_flow,simple,473,473,25,26,0.0,0,0.0,0,-2.2153872e-21,7.0513354e-20,0.0,0.0
last_flow,simple,473,473,26,27,0.0,0,0.0,0,-0.2981442,0.0033448713,0.0,0.0
last_flow,simple,473,473,27,28,0.0,0,0.0,0,0.08686147,0.0012046876,0.0,0.0
last_flow,simple,473,473,28,29,0.0,0,0.0,0,2.626752e-16,6.2578913e-15,0.0,0.0
last_flow,simple,473,473,29,30,0.0,0,0.0,0,0.05683074,0.0014236851,0.0,0.0
last_flow,simple,473,473,30,31,0.0,0,0.0,0,-0.21644011,0.0027596622,0.0,0.0
last_flow,simple,473,473,31,32,-1.6755755,1,1.0,1,-1.3819591,0.0034410534,-1.3819591,0.0034410534
last_flow,simple,473,473,32,33,0.0,0,0.0,0,-0.18617374,0.0017222051,0.0,0.0
last_flow,simple,473,473,33,34,0.0,0,0.0,0,-0.26211336,0.003955882,0.0,0.0
last_flow,simple,473,473,34,35,1.8066885,1,1.0,1,1.7999836,0.0040071825,1.7999836,0.0040071825
last_flow,simple,473,473,35,36,0.0,0,0.0,0,0.11620236,0.002478674,0.0,0.0
last_flow,simple,473,473,36,37,0.0,0,0.0,0,-9.162531e-13,3.4870715e-12,0.0,0.0
last_flow,simple,473,473,37,38,0.0,0,0.0,0,-0.11433408,0.0011875681,0.0,0.0
last_flow,simple,473,473,38,39,-0.7409773,1,1.0,1,-0.6275121,0.0023480363,-0.6275121,0.0023480363
last_flow,simple,473,473,39,40,0.0,0,0.0,0,-0.17661205,0.0016829895,0.0,0.0
last_flow,simple,473,473,40,41,0.0,0,0.0,0,0.258356,0.0022351404,0.0,0.0
last_flow,simple,473,473,41,42,0.0,0,0.0,0,-1.6688773e-21,5.931703e-20,0.0,0.0
last_flow,simple,473,473,42,43,0.0,0,0.0,0,-0.084699705,0.0015931634,0.0,0.0
last_flow,simple,473,473,43,44,0.0,0,0.0,0,0.031885013,0.0013557575,0.0,0.0
last_flow,simple,473,473,44,45,0.0,0,0.0,0,-0.26811135,0.002587125,0.0,0.0
last_flow,simple,473,473,45,46,0.0,0,0.0,0,1.6364976e-13,1.5170528e-12,0.0,0.0
last_flow,simple,473,473,46,47,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,473,473,47,48,-0.43397036,1,0.0,0,-0.42517397,0.0030244712,0.0,0.0
last_flow,simple,473,473,48,49,0.0,0,0.0,0,0.045422845,0.00082397653,0.0,0.0
last_flow,simple,473,473,49,50,0.0,0,0.0,0,-1.7035367e-18,8.04474e-17,0.0,0.0
last_flow,simple,473,473,50,51,0.0,0,0.0,0,0.24004573,0.0022597918,0.0,0.0
last_flow,simple,473,473,51,52,0.0,0,0.0,0,1.1731568e-23,5.6771353e-22,0.0,0.0
last_flow,simple,473,473,52,53,0.0,0,0.0,0,-0.12496324,0.0011899602,0.0,0.0
last_flow,simple,473,473,53,54,0.0,0,0.0,0,-0.35936496,0.0025182166,0.0,0.0
last_flow,simple,473,473,54,55,1.4320805,1,1.0,1,1.3291022,0.0041638697,1.3291022,0.0041638697
last_flow,simple,473,473,55,56,0.0,0,0.0,0,2.036716e-09,5.0742783e-09,0.0,0.0
last_flow,simple,473,473,56,57,0.0,0,0.0,0,-1.7728374e-19,4.574487e-18,0.0,0.0
last_flow,simple,473,473,57,58,0.0,0,0.0,0,0.2732653,0.0018898319,0.0,0.0
last_flow,simple,473,473,58,59,0.0,0,0.0,0,-0.3204941,0.0022122501,0.0,0.0
last_flow,simple,473,473,59,60,0.0,0,0.0,0,0.31273583,0.0025462578,0.0,0.0
last_flow,simple,473,473,60,61,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,473,473,61,62,0.0,0,0.0,0,-0.43849045,0.0031920476,0.0,0.0
last_flow,simple,473,473,62,63,0.0,0,0.0,0,-0.10762317,0.0018583962,0.0,0.0
last_flow,simple,473,473,63,64,0.0,0,0.0,0,0.26115945,0.002677867,0.0,0.0
last_flow,simple,473,473,64,65,0.0,0,0.0,0,0.23683159,0.0031362227,0.0,0.0
last_flow,simple,473,473,65,66,0.0,0,0.0,0,-0.08641113,0.002070023,0.0,0.0
last_flow,simple,473,473,66,67,0.0,0,0.0,0,2.2153046e-21,1.3920413e-19,0.0,0.0
last_flow,simple,473,473,67,68,0.0,0,0.0,0,-3.89683e-40,0.0,0.0,0.0
last_flow,simple,473,473,68,69,0.0,0,0.0,0,-0.026482733,0.0013089965,0.0,0.0
last_flow,simple,473,473,69,70,0.0,0,0.0,0,0.022351319,0.0009834801,0.0,0.0
last_flow,simple,473,473,70,71,-1.7463794,1,1.0,1,-1.3300834,0.003365815,-1.3300834,0.003365815
last_flow,simple,473,473,71,72,0.0,0,0.0,0,0.19230329,0.0021489447,0.0,0.0
last_flow,simple,473,473,72,73,0.0,0,0.0,0,0.030231463,0.0013222302,0.0,0.0
last_flow,simple,473,473,73,74,0.4452654,1,1.0,1,0.93971753,0.0035418184,0.93971753,0.0035418184
last_flow,simple,473,473,74,75,0.0,0,0.0,0,9.571308e-28,0.0,0.0,0.0
last_flow,simple,473,473,75,76,0.0,0,0.0,0,0.0099065015,0.0007591358,0.0,0.0
last_flow,simple,473,473,76,77,0.0,0,0.0,0,3.6197167e-33,0.0,0.0,0.0
last_flow,simple,473,473,77,78,0.0,0,0.0,0,0.26076254,0.001995938,0.0,0.0
last_flow,simple,473,473,78,79,0.0,0,0.0,0,-1.1680338e-17,4.2431364e-16,0.0,0.0
last_flow,simple,473,473,79,80,0.0,0,0.0,0,3.510323e-17,1.5382943e-15,0.0,0.0
last_flow,simple,473,473,80,81,0.0,0,0.0,0,-0.087656565,0.0019341055,0.0,0.0
last_flow,simple,473,473,81,82,0.0,0,0.0,0,0.34539628,0.0038248498,0.0,0.0
last_flow,simple,473,473,82,83,0.0,0,0.0,0,-1.1661384e-09,1.9783712e-09,0.0,0.0
last_flow,simple,473,473,83,84,0.0,0,0.0,0,0.14832233,0.0015167245,0.0,0.0
last_flow,simple,473,473,84,85,0.0,0,0.0,0,-5.2830565e-20,2.4058598e-18,0.0,0.0
last_flow,simple,473,473,85,86,0.0,0,0.0,0,0.071238965,0.0035849428,0.0,0.0
last_flow,simple,473,473,86,87,0.0,0,0.0,0,-3.2253278e-18,1.8877851e-16,0.0,0.0
last_flow,simple,473,473,87,88,0.0,0,0.0,0,0.14039807,0.0014370567,0.0,0.0
last_flow,simple,473,473,88,89,1.1153555,1,1.0,1,1.2233537,0.0028391317,1.2233537,0.0028391317
last_flow,simple,473,473,89,90,0.0,0,0.0,0,0.3812074,0.0021715816,0.0,0.0
last_flow,simple,473,473,90,91,0.0,0,0.0,0,1.1780445e-17,5.8095745e-16,0.0,0.0
last_flow,simple,473,473,91,92,0.0,0,0.0,0,7.0458636e-17,9.648855e-16,0.0,0.0
last_flow,simple,473,473,92,93,0.0,0,0.0,0,-6.9865546e-19,1.7929914e-17,0.0,0.0
last_flow,simple,473,473,93,94,0.0,0,0.0,0,-0.15679072,0.0015646762,0.0,0.0
last_flow,simple,473,473,94,95,0.0,0,0.0,0,0.03545839,0.0024511358,0.0,0.0
last_flow,simple,473,473,95,96,0.0,0,0.0,0,-0.029194368,0.004882475,0.0,0.0
last_flow,simple,473,473,96,97,0.0,0,0.0,0,0.3000256,0.001939743,0.0,0.0
last_flow,simple,473,473,97,98,0.0,0,0.0,0,0.050622404,0.0011749053,0.0,0.0
last_flow,simple,473,473,98,99,0.0,0,0.0,0,-0.06380142,0.0025782166,0.0,0.0
last_flow,simple,473,473,99,100,0.56659365,1,1.0,1,0.61898375,0.0021518725,0.61898375,0.0021518725
