stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,5.254203796386719,15,13,2.06393608233578
1,0.8,28,675,1.6928722858428955,8,49,0.8328975166096511
