variable,mean,sd,rhat,ess,mcse
prediction_0,0.10583182774718844,0.2565185623738174,1.0001849052907426,4118.217601750721,0.003997276147445598
prediction_1,-0.043518426849901516,0.2053699647931122,1.0026876398874343,1725.0794936125048,0.0049446137513304055
prediction_2,3.4377634747564794,0.39557100689409136,1.0020685322332308,4352.183843667437,0.0059961271903755855
prediction_3,0.3558651084864512,0.22100346448782376,1.0012042051752112,4816.793904928206,0.0031843445256630612
prediction_4,-0.04386702535773402,0.1909627616533485,1.000755174226929,3541.691853235802,0.003208804813519623
prediction_5,0.32272065266915595,0.26010754827867894,1.0009174793576314,2756.6441344191894,0.004954075295686131
prediction_6,1.9940844699531795,0.2527306714327445,1.0024296642662076,1673.243914988338,0.00617843275161349
prediction_7,1.8454515927493573,0.28012810957312434,1.0009968289281432,6679.795347666509,0.003427481441939026
prediction_8,-0.03754240485482624,0.19208888039904531,1.0010634005291372,2764.0893996671357,0.0036536436112159626
prediction_9,2.369874814796448,0.2847492378955277,1.001034635952526,4108.782935210077,0.004442280432508601
prediction_10,1.0563073097731452,0.22256089093153344,1.0019379721232167,3755.9827690353177,0.0036315084208891615
prediction_11,3.1056070838332177,0.363756604452994,1.0002601801749484,5131.3749447706605,0.005078015387743248
prediction_12,2.325656102567911,0.26119241399841253,1.0009236461642603,6821.852365099755,0.003162346113867523
prediction_13,2.5466735680639743,0.3344900290262956,1.0004414791799834,4728.366695738547,0.004864381200146292
prediction_14,0.7967303502907976,0.2366390275189561,1.0005666028866167,4880.953190393674,0.0033871470421542103
prediction_15,2.198800619971752,0.26435355552619566,0.9999595995340177,6184.333852870694,0.0033615431688318936
prediction_16,0.0931326147539552,0.27121954567544587,1.004351932353575,2045.1720039058364,0.005997304014483474
prediction_17,5.041965284228325,0.38994500222898504,1.0016842331917075,4132.234078899229,0.006066118655377209
prediction_18,0.0011264238212268538,0.22576904852256474,1.00324603396558,2329.9660194169555,0.0046772395039607045
prediction_19,0.15377740288771455,0.21032850889924068,1.0014091952349609,4109.358242037683,0.0032810371005737495
prediction_20,0.4850905644322629,0.25819502401379557,1.0010824122969537,2470.3971546737685,0.0051947479333676475
prediction_21,-0.01790354534688413,0.24932624090811803,1.0027405970183827,2578.347835777999,0.0049101780005954875
prediction_22,2.3558447394251822,0.262862422742556,1.0000740340501595,7389.307462070601,0.0030579236488308082
prediction_23,2.3231551615417003,0.28841195079783766,1.0005213525654266,6858.1737993513225,0.0034826434071372667
prediction_24,-0.11249246702089331,0.1933837567962548,1.0014461770154643,2397.041975592704,0.0039498642802078725
prediction_25,0.19586570790814695,0.2370683129577903,1.0015036636285062,2405.118202295992,0.004833984979339199
prediction_26,0.6804833656232222,0.30332566993390675,1.0028401073308313,2933.0328132328527,0.005600808253517788
prediction_27,4.816451664757729,0.4739373237702519,1.0037309296890482,2642.712126686488,0.009219258301945971
prediction_28,1.0698666971974076,0.2602951898820857,1.0026937439446704,1825.8319149050576,0.0060916612619177305
prediction_29,2.0641286674156785,0.31315353188590533,1.0009385998518863,6388.4371335077985,0.00391796003368608
prediction_30,-0.0865399433893548,0.20322902128286335,1.0024224003251465,2046.6846219233596,0.004492212194619292
prediction_31,2.419171469300985,0.30389331673501757,1.0010128801859177,4035.7495581074536,0.004783646129139637
prediction_32,3.154099724930525,0.3091975372703606,1.0011642501817968,5794.223749870391,0.004061985747000852
prediction_33,0.8386121784437448,0.2560346722172313,1.000566219343546,4099.581971596512,0.0039987936534005
prediction_34,0.7381445162925288,0.26887766603549684,1.0014651232904912,2574.3703585753433,0.00529930866736862
prediction_35,4.4837256895661355,0.35448749967333737,1.0023433202957523,3064.965736775089,0.0064030679889557005
prediction_36,-0.16967857742649975,0.2075786461307458,1.0020038999501235,2822.026158857783,0.003907528528967528
prediction_37,-0.024182041186093194,0.2066164846266977,1.0015179901942863,2224.0931009708393,0.004381153672891479
prediction_38,1.2704621004298329,0.2711724579464657,1.0022263983347919,2510.5620355240007,0.005412028800350051
prediction_39,0.11413521478627918,0.26438464885820356,1.003843250448631,2320.1572565692945,0.005488801487023627
prediction_40,4.619079867017269,0.3578761504379043,1.0021315657116008,3174.8372321633474,0.006351437439885874
prediction_41,2.4745087040901184,0.28627666974011995,1.0006323642790333,4340.058556734278,0.004345484066652102
prediction_42,-0.126205898439237,0.19657977276534835,1.0005702785377868,2842.326295270562,0.00368724386989088
prediction_43,2.788572901028395,0.3528282561378781,1.0009842616891307,4062.99028902188,0.005535291109447704
prediction_44,1.792342160987854,0.25772640001872515,1.0026561353876606,2324.178675382635,0.005345940876852949
prediction_45,4.703994164812565,0.35507403274329763,1.0002619480324557,4593.218937472974,0.005239144047399946
prediction_46,3.7128017707049845,0.45703310003976244,1.0007554898518785,3671.6496572457877,0.007542529839851306
prediction_47,2.2047270470261573,0.24225910114622567,1.0009099429925288,4985.914070686645,0.003430897210534816
