variable,mean,sd,rhat,ess,mcse,quantity
feature_x0,1.0,0.0,1.0,20000.0,0.0,active_indicator
feature_x1,0.2535,0.4350255306997181,1.0015357873628592,3521.5252782464504,0.007330765720952593,active_indicator
feature_x2,0.2459,0.43063030794767676,1.0008355087309608,4593.467746565591,0.006353810481551224,active_indicator
feature_x3,1.0,0.0,1.0,20000.0,0.0,active_indicator
feature_x4,0.31125,0.4630163676456405,1.0040325591375439,2356.9045198927492,0.00953729791837795,active_indicator
feature_x5,0.3036,0.459823457297038,1.003324070620298,3108.484021211973,0.008247395146411105,active_indicator
unit_L1_0,0.9155,0.2781431613053296,1.0102108441023812,397.7563776200634,0.013946325927394008,active_indicator
unit_L1_1,0.89875,0.3016670145198829,1.0155745610646356,270.8983389351787,0.018328404215208784,active_indicator
unit_L1_2,0.88925,0.3138301482778851,1.0058211450341228,522.1387288285349,0.013734147531380036,active_indicator
unit_L1_3,0.89965,0.30047361235160575,1.007166940986772,434.27598720260033,0.014418611164010558,active_indicator
unit_L1_4,0.928,0.25849437318258245,1.0056035447519909,572.4632721899454,0.010803818500813458,active_indicator
unit_L2_0,0.9058,0.2921140642477772,1.006967804725839,485.4436409000026,0.013258153992420824,active_indicator
unit_L2_1,0.8994,0.30080585800178383,1.0126859096633558,332.2337118280324,0.016503058549289986,active_indicator
unit_L2_2,0.90875,0.2879714983799915,1.0133231279594086,410.92033605956016,0.014205963314752396,active_indicator
unit_L2_3,0.864,0.34279713460554506,1.0108295339802225,477.41877456933713,0.015688717257360797,active_indicator
unit_L2_4,0.86465,0.34210558211093267,1.0075453689914444,427.1080664146167,0.01655355491038382,active_indicator
feature_x0,2.3560079056203365,0.6310915833180014,1.0089517659710565,689.64539299931,0.024031421923051372,slab_strength
feature_x1,2.0929303008154037,0.6944259238760256,1.0006116200862312,6052.250654385177,0.008926217652407697,slab_strength
feature_x2,2.083307621586323,0.6866828520910553,0.9999459160795269,6400.393574333254,0.008583271736800941,slab_strength
feature_x3,2.57746582672894,0.6432475675951567,1.0160172725503995,308.2830039029529,0.03663560446947822,slab_strength
feature_x4,2.0718906854044645,0.6939246462509115,1.0002527487102117,5943.100152355035,0.009001311437808775,slab_strength
feature_x5,2.0717325887665154,0.6910264048398473,1.0004320777927327,6082.794519862807,0.008860190702501911,slab_strength
unit_L1_0,2.590025314074755,0.6952685866498346,1.0036208033465168,634.562591931439,0.0276003998946227,slab_strength
unit_L1_1,2.571799106808007,0.6901460382760634,1.0024745346166049,882.2386885224496,0.023235282113735087,slab_strength
unit_L1_2,2.542943896958232,0.6955765368950672,1.0031870074621196,1295.9967380474477,0.01932159478495753,slab_strength
unit_L1_3,2.5908041431218387,0.696543198991072,1.0101390371543235,780.1951617819749,0.024937127728440405,slab_strength
unit_L1_4,2.6376122647359965,0.6839016363671534,1.002979191403985,987.4433650468654,0.021763941248973045,slab_strength
unit_L2_0,2.4107731950432063,0.6858501638198082,1.0030754349452713,812.7577238625659,0.024057400264524145,slab_strength
unit_L2_1,2.3951079308986665,0.6913587387494302,1.0035575295049513,625.7844201726085,0.02763701176468371,slab_strength
unit_L2_2,2.3923888825014235,0.6901002234693483,1.0059874613488777,865.2337937422965,0.023460941213557265,slab_strength
unit_L2_3,2.356465252420306,0.7059406327524855,1.0072875072757512,834.5874118236292,0.024436120885319466,slab_strength
unit_L2_4,2.3417129193216564,0.6849125730197458,1.0053159215751344,1081.9525656530618,0.02082241165432245,slab_strength
feature_x0,1.4707001548707486,0.5199123363216293,1.0068163393775058,603.1465927886226,0.021169893975324032,effective_strength
feature_x1,0.041180442056109406,0.1428930548198175,1.0021001057267918,3545.7245108451093,0.002399709252741842,effective_strength
feature_x2,0.03402522267999784,0.12024833001780331,1.0011368797277964,4156.827019491173,0.001865082630553296,effective_strength
feature_x3,1.7055712680503725,0.5629461751568156,1.022148324278972,316.3916252408951,0.03164859122741277,effective_strength
feature_x4,0.06767265207127082,0.1874393839643757,1.0044207373482532,1866.844530977485,0.004338172053829313,effective_strength
feature_x5,0.06127621123328756,0.17410068883024848,1.0043904723631334,2833.7170550848205,0.003270560952694943,effective_strength
unit_L1_0,1.5599009544958677,0.8984872453790426,1.010738744368209,245.15904445929723,0.05738362191780771,effective_strength
unit_L1_1,1.5139379256117889,0.9049787175040441,1.0235387833596827,158.8605197901739,0.07180098073715005,effective_strength
unit_L1_2,1.436454662694581,0.9185147510691101,1.0151719633215182,243.51624882879173,0.058860258182699646,effective_strength
unit_L1_3,1.4936541732613706,0.9334097541463228,1.0247411541324438,127.75387102202696,0.08258198178227626,effective_strength
unit_L1_4,1.6501216600448265,0.8873825513098366,1.0045162192217465,281.97468335876505,0.05284523409258288,effective_strength
unit_L2_0,1.4144945724477174,0.8648096152933938,1.0111028004304397,248.57254200676684,0.05485218509301395,effective_strength
unit_L2_1,1.3769760008132184,0.8620897075614056,1.015412884918257,228.3492349436371,0.057049609973787246,effective_strength
unit_L2_2,1.4095369796864645,0.8457339036020827,1.018795404466467,183.67722269687354,0.06240308910510268,effective_strength
unit_L2_3,1.2708673344781958,0.9029704144205809,1.026496456215043,188.42807729775245,0.06578103655788814,effective_strength
unit_L2_4,1.2413425753418859,0.8757027198183072,1.0182317892751576,176.11244050147974,0.06598750088983747,effective_strength
threshold_0,-0.18104552368677795,0.5069798505082272,1.0263243389109382,166.40986415973103,0.03930077964588015,derived
threshold_1,-1.3201181110923899,0.6431948337489737,1.035275802951896,76.21426011891616,0.07367572674674859,derived
active_count,12.088,1.5335493434121694,1.0087745070678802,235.49121663091947,0.09993333882831562,derived
