method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,422,422,160,100,10,1.0,0.5,9,1;19;21;28;52;60;63;76;89;99,1;19;21;28;52;60;63;76;89,224,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,0.95,0.9099999999999999
