"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","simple",434,434,0,1,0,0,0,0,0.005095997016491
"mcmc","simple",434,434,1,2,0,0,0,0,-0.0028893613635812
"mcmc","simple",434,434,2,3,0,0,0,0,-0.00156667491715178
"mcmc","simple",434,434,3,4,0,0,0,0,0.0256188285030583
"mcmc","simple",434,434,4,5,0,0,0,0,-0.0127106441232984
"mcmc","simple",434,434,5,6,0,0,0,0,0.000174649607773455
"mcmc","simple",434,434,6,7,0,0,0,0,-0.00571663691795838
"mcmc","simple",434,434,7,8,0,0,0,0,0.00434192622925958
"mcmc","simple",434,434,8,9,-1.54465,1,1,1,-1.42182354432067
"mcmc","simple",434,434,9,10,0,0,5e-04,0,-0.0255814066891386
"mcmc","simple",434,434,10,11,0,0,0.000125,0,-0.00670033175663141
"mcmc","simple",434,434,11,12,0,0,0.000375,0,-0.0191784522091976
"mcmc","simple",434,434,12,13,0.5352274,1,0.701,1,0.55860853545357
"mcmc","simple",434,434,13,14,0,0,0,0,0.0118331459615566
"mcmc","simple",434,434,14,15,0,0,0,0,0.000214579460868152
"mcmc","simple",434,434,15,16,0,0,0,0,0.000223400914057954
"mcmc","simple",434,434,16,17,0,0,0.000375,0,-0.0235158090021296
"mcmc","simple",434,434,17,18,-0.78595686,1,0.965375,1,-0.705206593054548
"mcmc","simple",434,434,18,19,0,0,0,0,-0.00773150956370545
"mcmc","simple",434,434,19,20,0,0,0,0,0.00374521343481725
"mcmc","simple",434,434,20,21,0,0,0,0,0.00562470970738404
"mcmc","simple",434,434,21,22,0,0,0,0,-0.00153727442934929
"mcmc","simple",434,434,22,23,0,0,0,0,0.00772829453330442
"mcmc","simple",434,434,23,24,0,0,0,0,0.00356186559400138
"mcmc","simple",434,434,24,25,0,0,0,0,0.00365790738922343
"mcmc","simple",434,434,25,26,0,0,0,0,0.00805386369980903
"mcmc","simple",434,434,26,27,0,0,0,0,-0.0135261424860665
"mcmc","simple",434,434,27,28,0,0,0,0,-0.00629090737012752
"mcmc","simple",434,434,28,29,0,0,0,0,-0.0022941972606489
"mcmc","simple",434,434,29,30,0,0,0.000125,0,0.00692467640602187
"mcmc","simple",434,434,30,31,0,0,0,0,0.00544042412848601
"mcmc","simple",434,434,31,32,0,0,0,0,-0.00119563100781624
"mcmc","simple",434,434,32,33,0,0,0.001625,0,-0.0380989657439547
"mcmc","simple",434,434,33,34,0,0,0.000125,0,0.0183413292046207
"mcmc","simple",434,434,34,35,0,0,0.000875,0,0.0256503128260731
"mcmc","simple",434,434,35,36,0,0,0,0,-0.00132025833360677
"mcmc","simple",434,434,36,37,0,0,0,0,-0.00658542645526571
"mcmc","simple",434,434,37,38,0,0,0.000125,0,-0.0184215164936069
"mcmc","simple",434,434,38,39,0,0,0.002625,0,0.034450598282479
"mcmc","simple",434,434,39,40,-1.0074053,1,0.998875,1,-0.910697784521011
"mcmc","simple",434,434,40,41,0,0,0,0,0.00667058670448245
"mcmc","simple",434,434,41,42,0,0,0,0,-0.00253802461854161
"mcmc","simple",434,434,42,43,0,0,0,0,0.000807174615697672
"mcmc","simple",434,434,43,44,0,0,0,0,-0.0246108238898979
"mcmc","simple",434,434,44,45,0,0,0,0,-0.00954665566373848
"mcmc","simple",434,434,45,46,0,0,0,0,-0.00183799378374928
"mcmc","simple",434,434,46,47,0,0,0.015125,0,0.105523426711047
"mcmc","simple",434,434,47,48,-1.5626832,1,1,1,-1.57976174657244
"mcmc","simple",434,434,48,49,0,0,0.000125,0,0.0261888584922021
"mcmc","simple",434,434,49,50,0,0,0,0,-0.000668290345292169
"mcmc","simple",434,434,50,51,0,0,0,0,0.00459770827618027
"mcmc","simple",434,434,51,52,0,0,0,0,0.01062219070854
"mcmc","simple",434,434,52,53,0,0,0,0,0.0090507518612239
"mcmc","simple",434,434,53,54,0,0,0,0,-0.00667701037678142
