"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",407,407,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.2295,0.014459,6,"2;105;118;184;207;214;239;256;346;492","118;184;207;214;256;492",1,0.6,0.75,0,6,0,4,490,6,0.908367346938776,0.807839481946625
