target_type,target,label,truth_active,truth_pip,rat_pip,mcmc_pip,pip_error_truth,pip_error,conditional_slab_skl,zero_mass_js,n_rat_active_draws,n_mcmc_active_draws
unit_rank,0,unit_rank_1,True,1.0,1.0,1.0,0.0,0.0,1.3650360138741493,,5000,5000
unit_rank,1,unit_rank_2,True,1.0,1.0,1.0,0.0,0.0,0.9644213161268376,,5000,5000
unit_rank,2,unit_rank_3,False,0.0,0.3088,0.889,0.3088,-0.5802,,0.1900860900262028,1544,4445
unit_rank,3,unit_rank_4,False,0.0,0.037,0.6004,0.037,-0.5634,,0.2103161540411248,185,3002
unit_rank,4,unit_rank_5,False,0.0,0.0014,0.2314,0.0014,-0.22999999999999998,,0.08390970719694826,7,1157
