method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,1,0,unit,0,0,0,0,group,0.4860000014305115,0.23420435190200806,-0.019224748015403748,0.7023109793663025,0.619172215461731,0.5861687064170837
RaT,1,1,unit,0,0,1,1,group,0.4970000088214874,0.23437339067459106,-0.021806584671139717,0.7083225846290588,0.6273091435432434,0.5829136371612549
RaT,1,2,unit,0,0,2,2,group,0.4490000009536743,0.23441901803016663,-0.05322173237800598,0.7045282125473022,0.6133561730384827,0.5778596997261047
RaT,1,3,unit,0,0,3,3,group,0.4779999852180481,0.2211039662361145,-0.02655941992998123,0.6811612248420715,0.5939780473709106,0.5535699129104614
RaT,1,4,unit,0,0,4,4,group,0.48399999737739563,0.2248838245868683,-0.03627728298306465,0.7088717222213745,0.5877266526222229,0.5424578189849854
RaT,250,0,unit,0,0,0,0,group,0.48399999737739563,0.9517505168914795,-0.0882643610239029,1.4357267618179321,1.043650507926941,1.015393853187561
RaT,250,1,unit,0,0,1,1,group,0.4950000047683716,0.9075636267662048,-0.021674996241927147,1.3644448518753052,0.9580815434455872,0.9058176875114441
RaT,250,2,unit,0,0,2,2,group,0.47999998927116394,0.9237584471702576,-0.08491043746471405,1.4284627437591553,1.5566885471343994,1.5591195821762085
RaT,250,3,unit,0,0,3,3,group,0.4860000014305115,0.8981838226318359,-0.03851551190018654,1.374238133430481,0.9958938956260681,0.9443173408508301
RaT,250,4,unit,0,0,4,4,group,0.5109999775886536,0.9705780744552612,0.009334358386695385,1.3937475681304932,1.5948539972305298,1.5923973321914673
RaT,500,0,unit,0,0,0,0,group,0.4909999966621399,0.9677519202232361,-0.0411437526345253,1.4154664278030396,1.061913013458252,1.0065490007400513
RaT,500,1,unit,0,0,1,1,group,0.5220000147819519,1.0871344804763794,0.011433163657784462,1.4954330921173096,0.9162354469299316,0.8447909355163574
RaT,500,2,unit,0,0,2,2,group,0.49799999594688416,1.0658657550811768,0.022089920938014984,1.4266400337219238,1.6032607555389404,1.601951241493225
RaT,500,3,unit,0,0,3,3,group,0.49300000071525574,0.9798371195793152,0.01480784360319376,1.372460961341858,1.029018521308899,1.005965232849121
RaT,500,4,unit,0,0,4,4,group,0.5370000004768372,0.9824422597885132,0.08904048055410385,1.3616634607315063,1.554142951965332,1.5428194999694824
RaT,750,0,unit,0,0,0,0,group,0.4779999852180481,0.9063385128974915,-0.077040895819664,1.4076087474822998,1.076454520225525,1.0271902084350586
RaT,750,1,unit,0,0,1,1,group,0.4860000014305115,1.0682191848754883,0.02222035638988018,1.4207432270050049,0.9832988381385803,0.9398751854896545
RaT,750,2,unit,0,0,2,2,group,0.49799999594688416,0.9903260469436646,-0.0195551086217165,1.4288606643676758,1.6050329208374023,1.6085129976272583
RaT,750,3,unit,0,0,3,3,group,0.48500001430511475,0.8974679708480835,-0.03461962938308716,1.3677797317504883,0.993657648563385,0.9142462015151978
RaT,750,4,unit,0,0,4,4,group,0.5,0.9335107207298279,-0.021353036165237427,1.387965202331543,1.6018913984298706,1.5964871644973755
RaT,1000,0,unit,0,0,0,0,group,0.4950000047683716,0.8709480166435242,-0.002263565082103014,1.3364884853363037,1.0133967399597168,0.9564075469970703
RaT,1000,1,unit,0,0,1,1,group,0.5070000290870667,1.0085200071334839,0.021668262779712677,1.3867285251617432,0.9804558753967285,0.9275290369987488
RaT,1000,2,unit,0,0,2,2,group,0.5239999890327454,1.0573489665985107,0.08748748898506165,1.3926358222961426,1.6695733070373535,1.6665337085723877
RaT,1000,3,unit,0,0,3,3,group,0.5009999871253967,1.0269626379013062,0.027249544858932495,1.4087374210357666,1.0008876323699951,0.9363278150558472
RaT,1000,4,unit,0,0,4,4,group,0.4880000054836273,0.855315625667572,-0.0697980523109436,1.3561406135559082,1.5786550045013428,1.5709787607192993
RaT,1250,0,unit,0,0,0,0,group,0.13199999928474426,0.009492198936641216,-0.458793580532074,0.41354304552078247,1.0899738073349,1.014280080795288
RaT,1250,1,unit,0,0,1,1,group,0.14499999582767487,0.011803730390965939,-0.42938265204429626,0.4138685464859009,1.22821044921875,1.1420097351074219
RaT,1250,2,unit,0,0,2,2,group,1.0,1.9461567401885986,1.3934974670410156,0.06577210128307343,1.344005823135376,1.3411009311676025
RaT,1250,3,unit,0,0,3,3,group,0.21400000154972076,0.02930665761232376,-0.37855932116508484,0.4830765426158905,1.1238274574279785,1.0413967370986938
RaT,1250,4,unit,0,0,4,4,group,1.0,1.872239112854004,1.3649638891220093,0.09550999850034714,1.3498927354812622,1.3471250534057617
RaT,1500,0,unit,0,0,0,0,group,0.1340000033378601,0.013676149770617485,-0.5465871691703796,0.48757144808769226,1.1486403942108154,1.0440986156463623
RaT,1500,1,unit,0,0,1,1,group,0.11400000005960464,0.008192733861505985,-0.5427287220954895,0.45536676049232483,1.1811071634292603,1.0965474843978882
RaT,1500,2,unit,0,0,2,2,group,1.0,1.8137547969818115,1.3432683944702148,0.09692244231700897,1.336307406425476,1.3293986320495605
RaT,1500,3,unit,0,0,3,3,group,0.1420000046491623,0.012904198840260506,-0.4947356581687927,0.4606235921382904,1.2174293994903564,1.1350769996643066
RaT,1500,4,unit,0,0,4,4,group,1.0,1.488345742225647,1.212817907333374,0.13204513490200043,1.3921868801116943,1.4000520706176758
RaT,1750,0,unit,0,0,0,0,group,0.1420000046491623,0.016611216589808464,-0.5725086331367493,0.5414919257164001,1.1801140308380127,1.102049469947815
RaT,1750,1,unit,0,0,1,1,group,0.13099999725818634,0.009485069662332535,-0.5405486822128296,0.4564501643180847,1.1609864234924316,1.0916414260864258
RaT,1750,2,unit,0,0,2,2,group,1.0,1.537318229675293,1.2347438335418701,0.11286661773920059,1.3530137538909912,1.3503161668777466
RaT,1750,3,unit,0,0,3,3,group,0.14100000262260437,0.015481377020478249,-0.5344345569610596,0.49777838587760925,1.2609418630599976,1.1754685640335083
RaT,1750,4,unit,0,0,4,4,group,1.0,1.4527357816696167,1.1959460973739624,0.1499052494764328,1.458936333656311,1.4793645143508911
RaT,2000,0,unit,0,0,0,0,group,0.11900000274181366,0.01452145166695118,-0.5630701184272766,0.4842132329940796,1.19770085811615,1.1386826038360596
RaT,2000,1,unit,0,0,1,1,group,0.07000000029802322,0.006171281915158033,-0.6054240465164185,0.43082600831985474,1.2224124670028687,1.1334187984466553
RaT,2000,2,unit,0,0,2,2,group,1.0,1.783819556236267,1.3275827169418335,0.14616814255714417,1.3625224828720093,1.3594260215759277
RaT,2000,3,unit,0,0,3,3,group,0.11599999666213989,0.010690984316170216,-0.5857724547386169,0.48270612955093384,1.1707614660263062,1.100719928741455
RaT,2000,4,unit,0,0,4,4,group,1.0,1.5462909936904907,1.227624773979187,0.19816046953201294,1.3960233926773071,1.3983794450759888
RaT,2250,0,unit,0,0,0,0,group,0.1459999978542328,0.013862746767699718,-0.5271621346473694,0.5007491707801819,1.0800644159317017,1.0158251523971558
RaT,2250,1,unit,0,0,1,1,group,0.09200000017881393,0.008585956878960133,-0.6042015552520752,0.45087140798568726,1.0827655792236328,1.0205614566802979
RaT,2250,2,unit,0,0,2,2,group,1.0,1.7013009786605835,1.295900821685791,0.14820267260074615,1.3528887033462524,1.3411593437194824
RaT,2250,3,unit,0,0,3,3,group,0.13500000536441803,0.011783287860453129,-0.51954185962677,0.461025208234787,1.117830753326416,1.0588980913162231
RaT,2250,4,unit,0,0,4,4,group,1.0,1.6184983253479004,1.2567455768585205,0.19780810177326202,1.3912235498428345,1.4022035598754883
RaT,2500,0,unit,0,0,0,0,group,0.22300000488758087,0.03634316846728325,-0.43668150901794434,0.5586220622062683,1.1633696556091309,1.0703489780426025
RaT,2500,1,unit,0,0,1,1,group,0.07199999690055847,0.005125907249748707,-0.6215455532073975,0.42874953150749207,1.1908622980117798,1.129256248474121
