"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",409,409,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.1215,0.014243,5,"3;78;85;91;123;180;266;409;414;446","3;123;180;409;414",1,0.5,0.666666666666667,0,5,0,5,490,5,0.981326530612245,0.871818181818182
