"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",431,431,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,8.3445,0.016689,6,"56;77;91;178;325;327;348;414;446;493","77;91;325;348;414;446",1,0.6,0.75,0,6,0,4,490,6,0.939489795918367,0.810841458058849
