stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,3.5301785469055176,10,13,2.0167357453041306
1,0.8,34,825,2.719179153442383,8,49,0.8354967992694942
