stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,3.278561592102051,8,13,2.0761792823165175
1,0.8,29,700,3.3411364555358887,5,49,0.9039268810045349
