method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,467,467,160,100,10,1.0,0.5,10,1;28;32;34;50;60;67;73;79;86,1;27;28;34;50;60;67;73;79;86,248,0.9,0.9,0.9,0.1,9,1,1,89,10,0.9427777777777778,0.8182142857142857
