branch,head,coupling_layer,target_coord,mean_entropy
scale,1,0,14,1.5405513048171997
scale,1,0,16,2.031646966934204
scale,1,0,17,1.8236660957336426
scale,1,0,19,0.8413768410682678
scale,1,0,20,1.5240824222564697
scale,1,0,21,3.0702896118164062
scale,1,0,22,2.7557318210601807
scale,1,0,23,2.8120994567871094
scale,1,0,27,1.2460334300994873
scale,1,0,28,1.1770403385162354
scale,1,0,29,1.2727397680282593
scale,1,0,32,1.0997185707092285
scale,1,0,33,2.604440927505493
scale,1,0,34,2.0084924697875977
scale,1,0,36,0.05159175023436546
scale,1,0,45,0.40985432267189026
scale,1,0,46,0.11437905579805374
scale,1,1,0,0.028957245871424675
scale,1,1,1,0.44360411167144775
scale,1,1,2,2.8911635875701904
scale,1,1,6,2.771697759628296
scale,1,1,9,2.775400400161743
scale,1,1,10,2.743293285369873
scale,1,1,13,2.0584404468536377
scale,1,1,15,2.01281476020813
scale,1,1,18,2.1742746829986572
scale,1,1,24,3.0107388496398926
scale,1,1,25,2.5076260566711426
scale,1,1,26,2.6095566749572754
scale,1,1,30,2.43977952003479
scale,1,1,31,0.8286223411560059
scale,1,1,35,2.542358875274658
scale,1,1,37,1.9888691902160645
scale,1,1,38,1.557027816772461
scale,1,1,39,0.0730699747800827
scale,1,1,40,1.5121023654937744
scale,1,1,41,0.5920588970184326
scale,1,1,42,2.696652889251709
scale,1,1,43,2.5107948780059814
scale,1,1,44,0.06624336540699005
scale,1,2,0,0.07203468680381775
scale,1,2,1,1.3142075538635254
scale,1,2,2,1.5922634601593018
scale,1,2,3,2.3542397022247314
scale,1,2,4,1.5694398880004883
scale,1,2,5,0.5250229835510254
scale,1,2,6,1.7070475816726685
scale,1,2,10,1.3807650804519653
scale,1,2,12,1.5492523908615112
scale,1,2,14,1.3237719535827637
scale,1,2,15,2.239046812057495
scale,1,2,17,0.5658996105194092
scale,1,2,19,1.2928518056869507
scale,1,2,21,0.6427613496780396
scale,1,2,23,1.1999211311340332
scale,1,2,26,2.2424135208129883
scale,1,2,30,2.4934146404266357
scale,1,2,31,0.6233170032501221
scale,1,2,33,1.8933027982711792
scale,1,2,34,0.9910595417022705
scale,1,2,35,2.680525779724121
scale,1,2,36,0.06766490638256073
scale,1,2,38,0.1595524251461029
scale,1,2,46,0.7068769335746765
scale,1,3,7,2.8356075286865234
scale,1,3,8,2.435730457305908
scale,1,3,9,2.5868163108825684
scale,1,3,11,2.347334861755371
scale,1,3,13,0.6394768357276917
scale,1,3,16,1.533358097076416
scale,1,3,18,1.4518897533416748
scale,1,3,20,1.5686513185501099
scale,1,3,22,2.626113176345825
scale,1,3,24,2.582350969314575
scale,1,3,25,2.7829389572143555
scale,1,3,27,2.9065537452697754
scale,1,3,28,2.761643171310425
scale,1,3,29,2.521116018295288
scale,1,3,32,1.6207520961761475
scale,1,3,37,1.0329922437667847
scale,1,3,39,1.5695098638534546
scale,1,3,40,0.39456072449684143
scale,1,3,41,2.0680153369903564
scale,1,3,42,2.0549428462982178
scale,1,3,43,0.17303448915481567
scale,1,3,44,1.243732213973999
scale,1,3,45,0.4051818549633026
scale,1,4,1,0.6421815156936646
scale,1,4,2,1.4806160926818848
scale,1,4,4,1.3786497116088867
scale,1,4,7,0.5435847043991089
scale,1,4,8,0.3577800393104553
scale,1,4,9,0.5259914398193359
scale,1,4,10,0.7150029540061951
scale,1,4,11,0.6463227868080139
scale,1,4,13,1.565820336341858
scale,1,4,14,1.018616795539856
scale,1,4,16,1.2621698379516602
scale,1,4,18,1.3066946268081665
scale,1,4,21,1.0491995811462402
scale,1,4,23,1.2244962453842163
scale,1,4,25,1.0945703983306885
scale,1,4,28,0.5074909329414368
scale,1,4,30,1.016157865524292
scale,1,4,33,1.7068651914596558
scale,1,4,36,1.1334913969039917
scale,1,4,37,0.3263505697250366
scale,1,4,38,0.4101439118385315
scale,1,4,39,0.5938594341278076
scale,1,4,40,0.5267434120178223
scale,1,4,45,1.0492233037948608
scale,1,5,0,2.391570806503296
scale,1,5,3,1.9719126224517822
scale,1,5,5,1.3816107511520386
scale,1,5,6,1.6319137811660767
scale,1,5,12,0.1226058304309845
scale,1,5,15,2.298051357269287
scale,1,5,17,0.42164885997772217
scale,1,5,19,1.304368019104004
scale,1,5,20,1.393578052520752
scale,1,5,22,0.05476950854063034
scale,1,5,24,1.3868988752365112
scale,1,5,26,0.710692286491394
scale,1,5,27,0.8670527338981628
scale,1,5,29,0.3764585554599762
scale,1,5,31,1.4728938341140747
scale,1,5,32,0.25553253293037415
scale,1,5,34,0.29970407485961914
scale,1,5,35,0.0629398450255394
scale,1,5,41,0.4455133080482483
scale,1,5,42,0.2436450868844986
scale,1,5,43,1.2784444093704224
scale,1,5,44,0.2970838248729706
scale,1,5,46,1.3315478563308716
scale,1,6,0,1.6496447324752808
scale,1,6,2,1.4714791774749756
scale,1,6,4,1.8540899753570557
scale,1,6,5,2.0774765014648438
scale,1,6,6,1.9929755926132202
scale,1,6,8,2.2821595668792725
scale,1,6,9,1.5162932872772217
scale,1,6,10,1.4242414236068726
scale,1,6,11,2.3887436389923096
scale,1,6,12,1.8955494165420532
scale,1,6,14,2.2475006580352783
scale,1,6,18,2.000619649887085
scale,1,6,19,1.2670427560806274
scale,1,6,21,1.1336369514465332
scale,1,6,22,1.61503267288208
scale,1,6,23,1.2829543352127075
scale,1,6,24,1.041589379310608
scale,1,6,26,2.2658095359802246
scale,1,6,32,1.485700249671936
scale,1,6,34,0.6497803926467896
scale,1,6,35,1.56345796585083
scale,1,6,38,1.0315839052200317
scale,1,6,45,2.6130456924438477
scale,1,6,46,0.2586003243923187
scale,1,7,1,1.9891648292541504
scale,1,7,3,2.4101035594940186
scale,1,7,7,1.4992772340774536
scale,1,7,13,1.5616017580032349
scale,1,7,15,0.79502272605896
scale,1,7,16,1.1842961311340332
scale,1,7,17,0.8340041637420654
scale,1,7,20,1.8473714590072632
scale,1,7,25,1.1151877641677856
scale,1,7,27,1.1267306804656982
scale,1,7,28,2.127434492111206
scale,1,7,29,1.3680613040924072
scale,1,7,30,1.4186357259750366
scale,1,7,31,2.3326022624969482
scale,1,7,33,1.2073779106140137
scale,1,7,36,2.307797908782959
scale,1,7,37,1.783935308456421
scale,1,7,39,1.6518580913543701
scale,1,7,40,2.409327745437622
scale,1,7,41,2.6679720878601074
scale,1,7,42,2.57646107673645
scale,1,7,43,1.9401164054870605
scale,1,7,44,0.566165030002594
scale,2,0,3,1.9977651834487915
scale,2,0,4,1.557682991027832
scale,2,0,5,0.7909446358680725
scale,2,0,7,2.147580862045288
scale,2,0,8,1.6437219381332397
scale,2,0,11,1.7476212978363037
scale,2,0,12,2.1146585941314697
scale,2,0,14,1.680728793144226
scale,2,0,16,1.9982585906982422
scale,2,0,17,1.8891432285308838
scale,2,0,19,0.8124736547470093
scale,2,0,20,0.5445291996002197
scale,2,0,21,1.3986377716064453
scale,2,0,22,0.6897396445274353
scale,2,0,23,0.5542149543762207
scale,2,0,27,2.0551717281341553
scale,2,0,28,2.734731435775757
scale,2,0,29,2.200699806213379
scale,2,0,32,1.616564154624939
scale,2,0,33,2.078197717666626
scale,2,0,34,2.28884220123291
scale,2,0,36,0.34695279598236084
scale,2,0,45,0.7436411380767822
scale,2,0,46,0.7763919830322266
scale,2,1,0,0.00070813181810081
scale,2,1,1,1.8002146482467651
scale,2,1,2,1.9002282619476318
scale,2,1,6,1.7807163000106812
scale,2,1,9,0.7390285730361938
scale,2,1,10,0.10167776793241501
scale,2,1,13,0.7252601981163025
scale,2,1,15,0.7576426863670349
scale,2,1,18,1.2973617315292358
scale,2,1,24,2.575941801071167
scale,2,1,25,1.0976802110671997
scale,2,1,26,1.2615658044815063
scale,2,1,30,2.193786859512329
scale,2,1,31,2.3654673099517822
scale,2,1,35,2.3872008323669434
scale,2,1,37,0.0003170848940499127
scale,2,1,38,0.024326007813215256
scale,2,1,39,0.003656105138361454
scale,2,1,40,0.011534998193383217
scale,2,1,41,1.4367622137069702
scale,2,1,42,0.3069024384021759
scale,2,1,43,2.379854202270508
scale,2,1,44,1.1132770776748657
scale,2,2,0,2.3757565021514893
scale,2,2,1,1.4777456521987915
scale,2,2,2,1.2905712127685547
scale,2,2,3,0.43852680921554565
scale,2,2,4,0.46960967779159546
scale,2,2,5,0.7254781723022461
scale,2,2,6,1.5640488862991333
scale,2,2,10,2.379976511001587
scale,2,2,12,2.767879009246826
scale,2,2,14,2.1415719985961914
scale,2,2,15,1.6772016286849976
scale,2,2,17,2.0436160564422607
scale,2,2,19,1.9251405000686646
scale,2,2,21,1.398464322090149
scale,2,2,23,1.1354376077651978
scale,2,2,26,2.4747202396392822
scale,2,2,30,2.400778293609619
scale,2,2,31,1.0304375886917114
scale,2,2,33,2.5284242630004883
scale,2,2,34,0.1766023486852646
scale,2,2,35,2.3591206073760986
scale,2,2,36,0.00491888215765357
scale,2,2,38,0.48233410716056824
scale,2,2,46,0.24174821376800537
scale,2,3,7,0.9993433952331543
scale,2,3,8,0.9754793643951416
scale,2,3,9,0.559526264667511
scale,2,3,11,0.960199773311615
scale,2,3,13,0.7708465456962585
