coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,3,0,9.496166967437603e-06,0,0,3,1,1,0,1,0,1,2,1,4
0,3,1,0.00011090454063378274,0,0,3,3,1,1,1,1,1,1,1,1
0,3,2,2.2687539967591874e-05,0,0,3,3,1,1,1,1,1,1,1,1
0,3,6,0.0001801207399694249,0,0,3,3,1,1,1,1,1,1,1,1
0,3,9,9.954758752428461e-06,0,0,3,3,1,2,1,2,1,1,1,1
0,3,10,1.1512328228491242e-06,0,0,3,3,1,2,1,2,1,1,1,1
0,3,13,2.8258696147531737e-06,0,0,3,3,1,3,1,3,1,1,1,1
0,3,15,2.375863004999701e-06,0,0,3,3,1,3,1,3,1,1,1,1
0,3,18,2.7136925382365007e-06,0,0,3,3,1,3,1,3,1,1,1,1
0,3,24,2.300457026649383e-06,0,0,3,3,1,4,1,4,1,1,1,1
0,3,25,3.6204783100401983e-06,0,0,3,3,1,5,1,5,1,1,1,1
0,3,26,8.12047528597759e-06,0,0,3,3,1,5,1,5,1,1,1,1
0,3,30,3.405781171750277e-05,0,0,3,3,1,5,1,5,1,1,1,1
0,3,31,8.605734365119133e-06,0,0,3,4,1,1,1,1,1,1,1,1
0,3,35,5.088510079076514e-06,0,0,3,4,1,5,1,5,1,1,1,1
0,3,37,1.9624274500529282e-05,0,0,3,5,1,2,1,2,1,2,1,2
0,3,38,3.3512804975543986e-07,0,0,3,5,1,3,1,3,1,2,1,2
0,3,39,3.521893859215197e-06,0,0,3,5,1,4,1,4,1,2,1,2
0,3,40,2.1044452296337113e-06,0,0,3,5,1,5,1,5,1,2,1,2
0,3,41,0.9960018992424011,0,1,3,6,1,1,1,1,1,1,1,5
0,3,42,0.001284842030145228,0,1,3,6,1,2,1,2,1,1,1,5
0,3,43,0.0002291909186169505,0,1,3,6,1,3,1,3,1,1,1,5
0,3,44,0.002054239623248577,0,1,3,6,1,4,1,4,1,1,1,5
0,4,0,0.0002028282469836995,0,0,3,1,1,0,1,0,1,2,1,4
0,4,1,0.001095892977900803,0,0,3,3,1,1,1,1,1,1,1,1
0,4,2,0.0003340854309499264,0,0,3,3,1,1,1,1,1,1,1,1
0,4,6,0.002359965117648244,0,0,3,3,1,1,1,1,1,1,1,1
0,4,9,0.00039710677810944617,0,0,3,3,1,2,1,2,1,1,1,1
0,4,10,5.452621553558856e-05,0,0,3,3,1,2,1,2,1,1,1,1
0,4,13,0.00014610624930355698,0,0,3,3,1,3,1,3,1,1,1,1
0,4,15,7.467802061000839e-05,0,0,3,3,1,3,1,3,1,1,1,1
0,4,18,4.796926805283874e-05,0,0,3,3,1,3,1,3,1,1,1,1
0,4,24,3.1434956326847896e-05,0,0,3,3,1,4,1,4,1,1,1,1
0,4,25,0.00013221918197814375,0,0,3,3,1,5,1,5,1,1,1,1
0,4,26,0.0003414094971958548,0,0,3,3,1,5,1,5,1,1,1,1
0,4,30,0.00047720735892653465,0,0,3,3,1,5,1,5,1,1,1,1
0,4,31,0.00017181047587655485,0,0,3,4,1,1,1,1,1,1,1,1
0,4,35,0.00011178770364494994,0,0,3,4,1,5,1,5,1,1,1,1
0,4,37,0.00015397918468806893,0,0,3,5,1,2,1,2,1,2,1,2
0,4,38,4.44424404122401e-06,0,0,3,5,1,3,1,3,1,2,1,2
0,4,39,1.9340459402883425e-05,0,0,3,5,1,4,1,4,1,2,1,2
0,4,40,1.8981047105626203e-05,0,0,3,5,1,5,1,5,1,2,1,2
0,4,41,0.9708195328712463,0,1,3,6,1,1,1,1,1,1,1,5
0,4,42,0.014637863263487816,0,1,3,6,1,2,1,2,1,1,1,5
