target_type,target,label,truth_active,truth_pip,rat_pip,mcmc_pip,pip_error_truth,pip_error,conditional_slab_skl,zero_mass_js,n_rat_active_draws,n_mcmc_active_draws
unit_rank,0,unit_rank_1,True,1.0,1.0,1.0,0.0,0.0,1.136590442560592,,5000,20000
unit_rank,1,unit_rank_2,True,1.0,0.9998,1.0,-0.00019999999999997797,-0.00019999999999997797,1.6013598912247191,,4999,20000
unit_rank,2,unit_rank_3,False,0.0,0.1206,0.7218,0.1206,-0.6012,,0.2009943795985061,603,14436
unit_rank,3,unit_rank_4,False,0.0,0.013,0.33905,0.013,-0.32605,,0.11042469673822498,65,6781
unit_rank,4,unit_rank_5,False,0.0,0.0006,0.0842,0.0006,-0.0836,,0.028517759462196167,3,1684
