epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,reference_compatibility,rmse_with_mcmc,true_skl
1,repr,True,False,False,662.2538452148438,-586.8909301757812,-48.63005828857422,-32.00653076171875,16.6235294342041,-603.5144653320312,3.8669309616088867,-0.9896103143692017,-1.6329905986785889,0.03999999910593033,0.0,0.0,0.21711038053035736,2.184410572052002,1.6024852991104126,0.3126176578506083,0.2211938437208414,6.647849106445081,6.647849106445081,0.004468450051563225,0.014275401140673464,2,3,2,unit_group,exact,0.2211938437208414,6.647849106445081
250,repr,True,False,False,235.93812561035156,-195.3934326171875,-62.610877990722656,-22.821849822998047,39.78902816772461,-235.1824493408203,0.05087870731949806,0.9738219380378723,0.9097066521644592,1.0,0.0,0.0,0.9764013290405273,4.368043899536133,4.313449382781982,0.3391082423061993,0.2062671483780197,4.810161207770081,4.810161207770081,0.013488882246268815,0.013279676102555213,2,3,2,unit_group,exact,0.2062671483780197,4.810161207770081
500,repr,True,False,False,234.82675170898438,-194.52784729003906,-62.20258712768555,-22.308427810668945,39.89415740966797,-234.4219970703125,0.034394770860672,0.9823032021522522,0.9214420318603516,1.0,0.0,0.0,0.982769250869751,4.595319747924805,4.5506720542907715,0.32912672331489584,0.21780201215783107,4.888668193578675,4.888668193578675,0.00529767031108095,0.011969226046496848,2,3,2,unit_group,exact,0.21780201215783107,4.888668193578675
750,select,False,False,False,236.8994598388672,-196.51951599121094,-61.24208450317383,-20.289592742919922,40.95249938964844,-237.47201538085938,0.057835232466459274,0.9702426791191101,0.9082364439964294,0.9990000128746033,0.0,0.0,0.9741411805152893,4.304744720458984,4.252681255340576,0.6291464058547899,0.3237907912526235,2.613225496861694,2.613225496861694,0.1107899214622702,0.11790386423905008,2,3,2,unit_group,exact,0.3237907912526235,2.613225496861694
1000,select,False,False,False,235.58587646484375,-193.94723510742188,-61.874969482421875,-20.384281158447266,41.49068832397461,-235.4379119873047,0.04631096124649048,0.976172149181366,0.9208250641822815,1.0,0.0,0.0,0.977676272392273,4.373556613922119,4.3433756828308105,0.5753571064999545,0.25526201538811055,2.144681361776152,2.144681361776152,0.05940972590972185,0.07269852001982983,2,3,2,unit_group,exact,0.25526201538811055,2.144681361776152
1250,select,False,False,False,236.04061889648438,-193.982421875,-61.02492141723633,-19.90243148803711,41.12249755859375,-235.1049041748047,0.04798464849591255,0.9753109812736511,0.9254117012023926,0.9980000257492065,0.0,0.0,0.9786675572395325,4.363184928894043,4.342678546905518,0.48747758922846907,0.14549637968004564,2.5151393420314836,2.5151393420314836,0.0245961925743328,0.023237329868748352,2,3,2,unit_group,exact,0.14549637968004564,2.5151393420314836
1500,select,False,False,False,233.34620666503906,-192.9569091796875,-63.969661712646484,-25.56585121154785,38.40380859375,-231.3607177734375,0.04212968423962593,0.9783234596252441,0.9295761585235596,0.9980000257492065,0.0,0.0,0.978660523891449,4.570301532745361,4.545315265655518,0.05742473334722591,0.3058199413053374,1.8180240263874126,1.8180240263874126,0.11478668865472111,0.11190354859689906,2,3,2,unit_group,exact,0.3058199413053374,1.8180240263874126
1750,select,False,False,False,230.27662658691406,-192.7640838623047,-64.63385772705078,-27.083620071411133,37.55024337768555,-230.31431579589844,0.043111059814691544,0.9778185486793518,0.9269099235534668,1.0,0.0,0.0,0.9785065054893494,4.409721374511719,4.3816986083984375,0.021540659228538015,0.338630944392269,2.024112821232789,2.024112821232789,0.12505548829023003,0.14321999979972663,2,3,2,unit_group,exact,0.338630944392269,2.024112821232789
2000,select,False,False,False,230.0106964111328,-193.32061767578125,-65.74054718017578,-29.074447631835938,36.666107177734375,-229.9867401123047,0.04077478125691414,0.9790205955505371,0.9262077212333679,0.9990000128746033,0.0,0.0,0.9795833826065063,4.590422630310059,4.581758975982666,0.055760200860470364,0.3067884230214693,1.864343481294117,1.864343481294117,0.11042469673822498,0.11210520488543223,2,3,2,unit_group,exact,0.3067884230214693,1.864343481294117
