method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,452,452,160,100,10,1.0,0.5,4000,9,10;11;34;58;61;66;77;83;87;89,10;11;34;61;66;77;83;87;89,239,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,1.0,1.0
