target,source_0,source_1,source_2,source_3,source_4,source_5
0,0.15539999306201935,0.13580000400543213,0.1469999998807907,0.1462000012397766,0.16040000319480896,0.14159999787807465
1,0.1542000025510788,0.15520000457763672,0.14820000529289246,0.1467999964952469,0.1469999998807907,0.13940000534057617
2,0.15080000460147858,0.13920000195503235,0.15479999780654907,0.1467999964952469,0.1446000039577484,0.1404000073671341
3,0.1518000066280365,0.15800000727176666,0.14740000665187836,0.14640000462532043,0.14720000326633453,0.13979999721050262
4,0.14059999585151672,0.14059999585151672,0.13699999451637268,0.1469999998807907,0.14579999446868896,0.1462000012397766
5,0.16200000047683716,0.14579999446868896,0.14499999582767487,0.14499999582767487,0.14159999787807465,0.14300000667572021
