method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,lasso_recovery,simple,473,473,0,1,0.0,0,0.0,0.0,0.047819644,0,0.035400525,0.038989402,0.0,0.0
last_flow,lasso_recovery,simple,473,473,1,2,0.0,0,0.0,0.0,0.0671773,0,0.056981035,0.041317806,0.0,0.0
last_flow,lasso_recovery,simple,473,473,2,3,0.0,0,0.0,0.0,0.06382152,0,-0.06033435,0.045650907,0.0,0.0
last_flow,lasso_recovery,simple,473,473,3,4,0.0,0,0.0,0.0,0.028679036,0,0.007218008,0.015275949,0.0,0.0
last_flow,lasso_recovery,simple,473,473,4,5,0.0,0,0.0,0.0,0.041282665,0,-0.025421698,0.029088516,0.0,0.0
last_flow,lasso_recovery,simple,473,473,5,6,0.0,0,0.0,0.0,0.029140385,0,0.007844406,0.021777777,0.0,0.0
last_flow,lasso_recovery,simple,473,473,6,7,0.0,0,0.0,0.0,0.037210595,0,0.002016309,0.024106476,0.0,0.0
last_flow,lasso_recovery,simple,473,473,7,8,0.0,0,0.0,0.0,0.11372308,0,-0.11048548,0.07762089,0.0,0.0
last_flow,lasso_recovery,simple,473,473,8,9,0.0,0,0.0,0.0,0.034022134,0,0.004336421,0.015902938,0.0,0.0
last_flow,lasso_recovery,simple,473,473,9,10,0.0,0,0.0,0.0,0.042561892,0,-0.014686791,0.02610752,0.0,0.0
last_flow,lasso_recovery,simple,473,473,10,11,0.0,0,0.0,0.0,0.041815568,0,-0.020050578,0.02810931,0.0,0.0
last_flow,lasso_recovery,simple,473,473,11,12,0.0,0,0.0,0.0,0.031937785,0,-0.011285003,0.021836773,0.0,0.0
last_flow,lasso_recovery,simple,473,473,12,13,0.5690467,1,0.0005,0.0005,0.23289397,0,0.42210272,0.1393752,0.00035734326,0.017592011
last_flow,lasso_recovery,simple,473,473,13,14,0.0,0,0.0,0.0,0.05003257,0,0.04039691,0.039992195,0.0,0.0
last_flow,lasso_recovery,simple,473,473,14,15,0.0,0,0.0,0.0,0.098552585,0,-0.14569,0.07442076,0.0,0.0
last_flow,lasso_recovery,simple,473,473,15,16,0.0,0,0.00025,0.00025,0.024359154,0,-0.0038839076,0.01848139,6.3173524e-05,0.003995675
last_flow,lasso_recovery,simple,473,473,16,17,0.0,0,0.0,0.0,0.032335114,0,0.014478919,0.027069278,0.0,0.0
last_flow,lasso_recovery,simple,473,473,17,18,0.0,0,0.0,0.0,0.1097266,0,0.13728096,0.077525236,0.0,0.0
last_flow,lasso_recovery,simple,473,473,18,19,0.0,0,0.0,0.0,0.036203425,0,-0.014493872,0.023284135,0.0,0.0
last_flow,lasso_recovery,simple,473,473,19,20,0.0,0,0.0,0.0,0.030107796,0,-0.010599659,0.024749264,0.0,0.0
last_flow,lasso_recovery,simple,473,473,20,21,0.0,0,0.0,0.0,0.046336472,0,-0.015226003,0.029024107,0.0,0.0
last_flow,lasso_recovery,simple,473,473,21,22,0.0,0,0.0,0.0,0.0664016,0,-0.060192008,0.055376194,0.0,0.0
last_flow,lasso_recovery,simple,473,473,22,23,0.0,0,0.0,0.0,0.04586305,0,0.025182553,0.029461805,0.0,0.0
last_flow,lasso_recovery,simple,473,473,23,24,0.0,0,0.0,0.0,0.030651115,0,0.004477289,0.01959858,0.0,0.0
last_flow,lasso_recovery,simple,473,473,24,25,0.0,0,0.0,0.0,0.042206775,0,0.009432952,0.03022594,0.0,0.0
last_flow,lasso_recovery,simple,473,473,25,26,0.0,0,0.0,0.0,0.038563784,0,-0.0077530164,0.023034696,0.0,0.0
last_flow,lasso_recovery,simple,473,473,26,27,0.0,0,0.0,0.0,0.024145303,0,-0.009255967,0.018009312,0.0,0.0
last_flow,lasso_recovery,simple,473,473,27,28,0.0,0,0.0,0.0,0.03376296,0,0.012636012,0.021302195,0.0,0.0
last_flow,lasso_recovery,simple,473,473,28,29,0.0,0,0.0,0.0,0.042242184,0,0.036489286,0.040749084,0.0,0.0
last_flow,lasso_recovery,simple,473,473,29,30,0.0,0,0.0,0.0,0.028680535,0,0.008339473,0.017869724,0.0,0.0
last_flow,lasso_recovery,simple,473,473,30,31,0.0,0,0.0,0.0,0.038463745,0,-0.022694523,0.026916828,0.0,0.0
last_flow,lasso_recovery,simple,473,473,31,32,-1.6755755,1,0.99975,0.99975,0.99174666,1,-1.5188588,0.1122458,-1.5310302,0.10815838
last_flow,lasso_recovery,simple,473,473,32,33,0.0,0,0.0,0.0,0.07302894,0,-0.07618159,0.060458634,0.0,0.0
last_flow,lasso_recovery,simple,473,473,33,34,0.0,0,0.0,0.0,0.026977425,0,-0.015385122,0.022322835,0.0,0.0
last_flow,lasso_recovery,simple,473,473,34,35,1.8066885,1,0.99975,0.99975,0.9891232,1,1.874975,0.14207758,1.8948851,0.13438827
last_flow,lasso_recovery,simple,473,473,35,36,0.0,0,0.0,0.0,0.031206692,0,0.019905964,0.02723833,0.0,0.0
last_flow,lasso_recovery,simple,473,473,36,37,0.0,0,0.0,0.0,0.036104362,0,-0.009502027,0.02264206,0.0,0.0
