variable,mean,sd,rhat,ess,mcse,quantity
edge_W1_1_1,0.7155080290745178,0.5858202015094349,1.0034153670475003,4244.657964598029,0.00899172453509766,slab_strength
edge_W1_1_2,0.724454059020714,0.5866342673280527,1.0011706686074529,4390.891302621096,0.008853012652975115,slab_strength
edge_W1_1_3,1.003731787718766,0.7836605455683058,1.0672587143704606,48.755902828889354,0.11223140008665408,slab_strength
edge_W1_1_4,0.7130380622546698,0.578506538128726,1.0005498124343302,5573.198113664303,0.007749185031016141,slab_strength
edge_W1_1_5,0.7224046921173727,0.5864076948827767,1.0011742678937177,5059.927899443003,0.00824380093594694,slab_strength
edge_W1_2_0,0.7761482053713897,0.6505793146748394,1.0541703104152031,82.15091572069814,0.07177844511185509,slab_strength
edge_W1_2_1,0.6976826242939025,0.5860755436241395,1.0019347417823037,4066.9268870369647,0.009190103798182891,slab_strength
edge_W1_2_2,0.6922221914217367,0.5795174577091551,1.0013029083621194,5131.842442947779,0.008089652497837127,slab_strength
edge_W1_2_3,1.6154677778622404,0.9112654128048504,1.1228100773241687,26.66076948808116,0.17648530381778496,slab_strength
edge_W1_2_4,0.6876526028333602,0.5665307758042802,1.0010284960087976,4795.089239140951,0.008181353538696303,slab_strength
edge_W1_2_5,0.691679451877615,0.5802728491759019,1.002181893489684,5215.907319528878,0.008034656558260337,slab_strength
edge_W1_3_0,0.9473163254214458,0.7407765302192514,1.0309702189374732,108.39893197615639,0.07114996858411533,slab_strength
edge_W1_3_1,0.7320198873876081,0.5809586785992333,1.003649914339481,5333.85994739725,0.007954711616216463,slab_strength
edge_W1_3_2,0.7332307153197617,0.5890679996822711,1.0029587151741166,4678.715565993289,0.008611962082268452,slab_strength
edge_W1_3_3,0.9233581064828682,0.7106117875586281,1.0903836768375912,43.909674745164054,0.10723888681585314,slab_strength
edge_W1_3_4,0.7298742215090424,0.57102159069002,1.0028552139089644,5402.811249266211,0.007768597697710662,slab_strength
edge_W1_3_5,0.7355822548229766,0.5885500284352604,1.0013828240933054,4385.510772558063,0.008887370671349279,slab_strength
edge_W1_4_0,1.0607558602931269,0.7705818331050257,1.1556413155554475,31.91152167176287,0.13640962318867492,slab_strength
edge_W1_4_1,0.7268364042857396,0.5794629471785582,1.0014111063609936,5355.031341850425,0.007918531750466725,slab_strength
