variable,mean,sd,rhat,ess,mcse
prediction_0,0.10058173435141798,0.23226427059345314,1.0000487800678224,7222.385656025596,0.0027330153418372153
prediction_1,-0.045030008770152924,0.17361628330046736,1.0025067021772425,2409.4847243975787,0.003536945485550038
prediction_2,3.4668226525485517,0.3736068406743267,1.000438782975844,5549.611696112116,0.005015145312307451
prediction_3,0.3155788067306508,0.24315775491903588,1.0024664667937544,4734.458349066019,0.0035338895747329562
prediction_4,-0.022859264933119995,0.19543152328622004,1.0006023184385555,5351.34684154767,0.0026715485255311023
prediction_5,0.3313773839241883,0.2978225465405858,1.0006160227679415,4391.115455598869,0.004494383678197822
prediction_6,2.0688536450505257,0.22773274254983608,1.0020170177742347,2937.31336368971,0.004201944730851905
prediction_7,1.8080982769578695,0.2751849125519738,1.0036212375355662,3719.7636410153045,0.004511977723595033
prediction_8,-0.028631758591139804,0.18153244862306894,1.0004585681931082,4547.797618474995,0.002691867634393043
prediction_9,2.2899594367027283,0.25720922548196823,1.0003339958022512,5648.227534513037,0.0034223974988048097
prediction_10,0.9688723903872073,0.28415282330271135,1.0027247219749558,4865.7583041175885,0.004073584310101839
prediction_11,3.0622004620730876,0.36288370957904087,1.0015298159305197,5286.9552234891335,0.00499073668004491
prediction_12,2.341188344544172,0.29165812414929954,1.0017251665003273,6838.766982468465,0.0035268352684443083
prediction_13,2.5186595163941385,0.3335480495986118,1.0009242340967546,7495.509586533679,0.0038526346253111923
prediction_14,0.7584080441534287,0.2462648561693253,1.001203054219887,6006.1216354537155,0.0031776450035699445
prediction_15,2.280420151925087,0.30843327428614997,1.0012261069257464,6783.335367928423,0.003744894434072146
prediction_16,0.006334867726836819,0.1963820372252809,1.0039246832410071,3697.288073748478,0.003229684625024509
prediction_17,5.03565038472414,0.4129314300549023,1.0018427852220726,5104.725660309149,0.005779519544161689
prediction_18,-0.052793362997306394,0.19550423774502856,1.0018996808949245,3844.453824699235,0.0031531080338593723
prediction_19,0.15642354179445828,0.2436558082253356,1.000337455009323,6823.088224474717,0.0029497572351914955
prediction_20,0.5647100965955527,0.30656118312492414,1.001684425542641,3337.5899091261936,0.005306408459466653
prediction_21,-0.022480951384796936,0.19787137928692033,1.00230359704506,3571.32112699027,0.0033110712751322456
prediction_22,2.3388871494442225,0.28301882868248046,1.000137093187338,7310.3625259937635,0.0033101362627656417
prediction_23,2.184672427627444,0.3341878129155476,1.0017807149310494,3200.4481814939454,0.005907248057161322
prediction_24,-0.0507074453000474,0.19760303699640452,1.0024922974605444,3115.9475674377613,0.003539961546891991
prediction_25,0.13391351179417108,0.20731035985587523,1.0021093912907524,3774.526266319249,0.003374347298743814
prediction_26,0.5130214523021365,0.28959235099337177,1.0005284172071969,4498.88040256948,0.004317525016192055
prediction_27,4.7200963788747785,0.39953025682281756,1.0020806640009694,2422.8045252562433,0.008116905436243315
prediction_28,1.104049232146144,0.27021525564938637,1.0012826323148687,2910.1560929764682,0.0050090079677060995
prediction_29,1.934708851273358,0.31833074354179425,1.0009568582547947,6756.2748321043355,0.0038727987539711253
prediction_30,-0.01673047280443716,0.21098232888646365,1.0027450270216818,3183.3073236293085,0.003739441966675788
prediction_31,2.2928808089733126,0.3020321868832127,1.000897396710199,6083.385983443963,0.003872402936660973
prediction_32,3.168997406876087,0.32557598854681175,1.0007695910001622,8482.200445516615,0.0035350706865625134
prediction_33,0.7505936145480723,0.22693294049051624,1.0023985095237624,4201.872330933969,0.0035008710483479303
prediction_34,0.7906942381515167,0.2735617531070895,1.0033361944775256,3856.480472525133,0.0044051409595857
prediction_35,4.617663051557541,0.3401001173106479,1.0010438161125925,7154.682075514433,0.004020792041153052
prediction_36,-0.07768524896650415,0.18077184977045296,1.0017660402716981,2720.677241557196,0.003465710563957044
prediction_37,-0.010963712816871703,0.1991365778837373,1.0004536385470306,4311.277846756181,0.00303282976239883
prediction_38,1.2244258210122585,0.27161019690965355,1.0006123529079747,4684.389485518628,0.0039684377445855365
prediction_39,0.018543984554710916,0.22368918820934014,1.0031250501715392,4573.040884785995,0.003307824437415967
prediction_40,4.701490606427193,0.341557872804807,1.0004029407153487,6636.353723147927,0.004192755497241989
prediction_41,2.4799182224988936,0.26905480857918457,1.0008116498616888,6260.113564464691,0.0034005538166377086
prediction_42,-0.08215882646077953,0.2096346393931371,1.0022446375794858,3449.8420042043467,0.0035691388440010578
prediction_43,2.736587505745888,0.3094316125904248,1.0009649841118458,6407.978713574525,0.0038654864071851315
prediction_44,1.8458640468388796,0.27683521738049954,1.0008267649816842,4176.019300512872,0.004283907542958857
prediction_45,4.763848327171803,0.3532707322096727,1.0031307593681558,3465.646345088983,0.0060008882200439095
prediction_46,3.6814454842209816,0.4177590197894181,1.002295767910428,2348.5859915058422,0.008620304410112436
prediction_47,2.2266193116664885,0.25137921126209306,1.0006761494292546,7935.683517033649,0.00282187121545878
