stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.157367467880249,8,13,1.863788213987637
1,0.8,33,800,2.2201826572418213,5,49,0.8803440189950718
