method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,495,495,160,100,10,1.0,0.5,9,15;17;18;21;59;65;66;72;89;95,15;17;18;21;59;66;72;89;95,252,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,1.0,1.0
