method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,425,425,0,1,0.0,0,0.0,0,0.4350372,0.0061379117,0.0,0.0
last_flow,simple,425,425,1,2,0.0,0,0.0,0,-0.22396085,0.0018421635,0.0,0.0
last_flow,simple,425,425,2,3,0.0,0,0.0,0,0.024444556,0.0016197914,0.0,0.0
last_flow,simple,425,425,3,4,0.0,0,0.0,0,0.2798333,0.0026285837,0.0,0.0
last_flow,simple,425,425,4,5,0.0,0,0.0,0,0.10970669,0.0011286411,0.0,0.0
last_flow,simple,425,425,5,6,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,425,425,6,7,-0.8103244,1,1.0,1,-0.7847141,0.0026905262,-0.7847141,0.0026905262
last_flow,simple,425,425,7,8,0.0,0,0.0,0,0.12081449,0.004090987,0.0,0.0
last_flow,simple,425,425,8,9,0.0,0,0.0,0,0.101812534,0.0011155813,0.0,0.0
last_flow,simple,425,425,9,10,0.0,0,0.0,0,-0.45150375,0.0026053393,0.0,0.0
last_flow,simple,425,425,10,11,0.0,0,0.0,0,8.1355225e-24,3.1542382e-22,0.0,0.0
last_flow,simple,425,425,11,12,-1.3889303,1,1.0,1,-1.5855801,0.003668099,-1.5855801,0.003668099
last_flow,simple,425,425,12,13,0.0,0,0.0,0,0.14515339,0.003159096,0.0,0.0
last_flow,simple,425,425,13,14,0.0,0,0.0,0,0.22698069,0.0017270795,0.0,0.0
last_flow,simple,425,425,14,15,0.0,0,0.0,0,-0.24155825,0.0021954833,0.0,0.0
last_flow,simple,425,425,15,16,0.0,0,0.0,0,0.03665099,0.00078834605,0.0,0.0
last_flow,simple,425,425,16,17,0.0,0,0.0,0,-0.3157137,0.004077191,0.0,0.0
last_flow,simple,425,425,17,18,0.0,0,0.0,0,-0.07171776,0.0019342331,0.0,0.0
last_flow,simple,425,425,18,19,0.0,0,0.0,0,-0.05108103,0.0014679483,0.0,0.0
last_flow,simple,425,425,19,20,0.0,0,0.0,0,-0.17845583,0.0016939314,0.0,0.0
last_flow,simple,425,425,20,21,0.0,0,0.0,0,0.15894496,0.0020907403,0.0,0.0
last_flow,simple,425,425,21,22,0.0,0,0.0,0,1.4284983e-15,2.7059201e-14,0.0,0.0
last_flow,simple,425,425,22,23,0.0,0,0.0,0,0.15365909,0.0021832245,0.0,0.0
last_flow,simple,425,425,23,24,0.0,0,0.0,0,0.41119567,0.0027791003,0.0,0.0
last_flow,simple,425,425,24,25,0.0,0,0.0,0,-2.8005266e-21,7.165161e-20,0.0,0.0
last_flow,simple,425,425,25,26,0.0,0,0.0,0,1.9208414e-18,3.7566973e-17,0.0,0.0
last_flow,simple,425,425,26,27,0.0,0,0.0,0,0.16843088,0.001814028,0.0,0.0
last_flow,simple,425,425,27,28,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,425,425,28,29,0.0,0,0.0,0,1.2027294e-14,5.0432518e-14,0.0,0.0
last_flow,simple,425,425,29,30,-0.75645435,1,1.0,1,-0.14931288,0.003871019,-0.14931288,0.003871019
last_flow,simple,425,425,30,31,-1.6194329,1,1.0,1,-1.3305014,0.0023145175,-1.3305014,0.0023145175
last_flow,simple,425,425,31,32,0.0,0,0.0,0,0.43118504,0.0037930778,0.0,0.0
last_flow,simple,425,425,32,33,0.0,0,0.0,0,-0.2780763,0.0018927398,0.0,0.0
last_flow,simple,425,425,33,34,0.0,0,0.0,0,1.670412e-11,2.490343e-11,0.0,0.0
last_flow,simple,425,425,34,35,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,425,425,35,36,0.0,0,0.0,0,0.26166263,0.0030868847,0.0,0.0
last_flow,simple,425,425,36,37,0.0,0,0.0,0,1.5652933e-13,2.7020492e-13,0.0,0.0
last_flow,simple,425,425,37,38,0.0,0,0.0,0,0.31507635,0.0026508824,0.0,0.0
last_flow,simple,425,425,38,39,0.0,0,0.0,0,-0.21376042,0.0018657655,0.0,0.0
last_flow,simple,425,425,39,40,0.0,0,0.0,0,-0.42682815,0.0034261227,0.0,0.0
last_flow,simple,425,425,40,41,0.0,0,0.0,0,-1.490999e-10,1.191217e-10,0.0,0.0
last_flow,simple,425,425,41,42,0.0,0,0.0,0,0.0067703854,0.000415204,0.0,0.0
last_flow,simple,425,425,42,43,0.0,0,0.0,0,-0.26193392,0.0018240937,0.0,0.0
last_flow,simple,425,425,43,44,0.0,0,0.0,0,-2.072411e-37,0.0,0.0,0.0
last_flow,simple,425,425,44,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,425,425,45,46,0.0,0,0.0,0,1.8372005e-11,1.3690752e-11,0.0,0.0
last_flow,simple,425,425,46,47,0.0,0,0.0,0,-0.05955053,0.0011430638,0.0,0.0
last_flow,simple,425,425,47,48,0.0,0,0.0,0,3.8583607e-12,6.4598587e-12,0.0,0.0
last_flow,simple,425,425,48,49,0.0,0,0.0,0,0.16818526,0.0022431407,0.0,0.0
last_flow,simple,425,425,49,50,0.0,0,0.0,0,-0.16067764,0.00321344,0.0,0.0
last_flow,simple,425,425,50,51,0.0,0,0.0,0,0.16043192,0.0014908636,0.0,0.0
last_flow,simple,425,425,51,52,0.0,0,0.0,0,-0.35438663,0.0031902906,0.0,0.0
last_flow,simple,425,425,52,53,1.6553339,1,1.0,1,1.4453516,0.0030338229,1.4453516,0.0030338229
last_flow,simple,425,425,53,54,0.0,0,0.0,0,0.06992953,0.0024614143,0.0,0.0
last_flow,simple,425,425,54,55,0.0,0,0.0,0,2.00622e-40,0.0,0.0,0.0
last_flow,simple,425,425,55,56,-1.4273328,1,1.0,1,-1.54099,0.0031933512,-1.54099,0.0031933512
last_flow,simple,425,425,56,57,0.0,0,0.0,0,0.40828267,0.0036243203,0.0,0.0
last_flow,simple,425,425,57,58,0.0,0,0.0,0,-0.19828545,0.0015927224,0.0,0.0
last_flow,simple,425,425,58,59,0.0,0,0.0,0,0.31891772,0.0031786875,0.0,0.0
last_flow,simple,425,425,59,60,0.0,0,0.0,0,0.14912726,0.0018217594,0.0,0.0
last_flow,simple,425,425,60,61,0.0,0,0.0,0,-0.115047,0.0015328347,0.0,0.0
