"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",475,475,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,8.316,0.08316,5,"10;16;18;31;42;45;63;77;78;86","10;42;63;77;86",1,0.5,0.666666666666667,0,5,0,5,90,5,0.853888888888889,0.754555772994129
