"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",440,440,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,10.610375,0.02122075,6,"81;108;125;187;258;301;323;396;407;449","81;187;258;301;323;396",1,0.6,0.75,0,6,0,4,490,6,0.997959183673469,0.95
