"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",402,402,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,9.132625,0.01826525,8,"91;145;167;201;205;239;249;290;406;413","91;145;167;205;239;249;290;413",1,0.8,0.888888888888889,0,8,0,2,490,8,0.994081632653061,0.917027027027027
