"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",480,480,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,10.10175,0.0202035,10,"3;53;118;140;169;208;239;286;442;449","3;53;118;140;169;208;239;286;442;449",1,1,1,0,10,0,0,490,10,1,1
