method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,476,476,0,1,0.0,0,0.0,0,2.330837e-10,3.2133285e-10,0.0,0.0
last_flow,simple,476,476,1,2,0.0,0,0.0,0,0.25691563,0.0019086391,0.0,0.0
last_flow,simple,476,476,2,3,0.0,0,0.0,0,0.14951101,0.0018020716,0.0,0.0
last_flow,simple,476,476,3,4,0.0,0,0.0,0,0.31325164,0.0022013271,0.0,0.0
last_flow,simple,476,476,4,5,0.0,0,0.0,0,0.45199227,0.0034927626,0.0,0.0
last_flow,simple,476,476,5,6,0.0,0,0.0,0,-0.13291848,0.0017743595,0.0,0.0
last_flow,simple,476,476,6,7,0.0,0,0.0,0,0.38954228,0.0032136983,0.0,0.0
last_flow,simple,476,476,7,8,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,476,476,8,9,0.0,0,0.0,0,2.8621386e-20,1.3767958e-18,0.0,0.0
last_flow,simple,476,476,9,10,0.0,0,0.0,0,-0.018212391,0.00209454,0.0,0.0
last_flow,simple,476,476,10,11,0.0,0,0.0,0,-0.12640572,0.0017689129,0.0,0.0
last_flow,simple,476,476,11,12,0.8442669,1,1.0,1,1.0374224,0.0030717764,1.0374224,0.0030717764
last_flow,simple,476,476,12,13,0.0,0,0.0,0,0.095084846,0.0023955472,0.0,0.0
last_flow,simple,476,476,13,14,-1.0426838,1,1.0,1,-1.2954389,0.003678042,-1.2954389,0.003678042
last_flow,simple,476,476,14,15,0.0,0,0.0,0,0.08632537,0.0029746178,0.0,0.0
last_flow,simple,476,476,15,16,0.0,0,0.0,0,-0.0065271948,0.0005422432,0.0,0.0
last_flow,simple,476,476,16,17,0.0,0,0.0,0,0.15912849,0.0016819051,0.0,0.0
last_flow,simple,476,476,17,18,0.0,0,0.0,0,0.035829205,0.0010953723,0.0,0.0
last_flow,simple,476,476,18,19,1.1435502,1,1.0,1,1.2840596,0.003579828,1.2840596,0.003579828
last_flow,simple,476,476,19,20,0.0,0,0.0,0,0.1692577,0.0022494574,0.0,0.0
last_flow,simple,476,476,20,21,0.0,0,0.0,0,0.26835868,0.001926072,0.0,0.0
last_flow,simple,476,476,21,22,0.0,0,0.0,0,0.40541735,0.0024658013,0.0,0.0
last_flow,simple,476,476,22,23,0.0,0,0.0,0,0.3868872,0.0022244658,0.0,0.0
last_flow,simple,476,476,23,24,0.0,0,0.0,0,0.17041738,0.0021879862,0.0,0.0
last_flow,simple,476,476,24,25,0.0,0,0.0,0,-1.601785e-23,7.878929e-22,0.0,0.0
last_flow,simple,476,476,25,26,0.0,0,0.0,0,0.09810422,0.0015124995,0.0,0.0
last_flow,simple,476,476,26,27,0.0,0,0.0,0,0.20056269,0.0019915383,0.0,0.0
last_flow,simple,476,476,27,28,0.0,0,0.0,0,0.103541434,0.0017262902,0.0,0.0
last_flow,simple,476,476,28,29,0.0,0,0.0,0,-0.50323343,0.0030355172,0.0,0.0
last_flow,simple,476,476,29,30,0.0,0,0.0,0,-0.19448924,0.0023875241,0.0,0.0
last_flow,simple,476,476,30,31,0.0,0,0.0,0,-0.1202635,0.0016835284,0.0,0.0
last_flow,simple,476,476,31,32,0.0,0,0.0,0,0.0,0.0,0.0,0.0
