epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,reference_compatibility,rmse_with_mcmc,true_skl
1,repr,True,False,False,873.8005981445312,-872.7923583984375,-22.9661922454834,-15.90124797821045,7.064946174621582,-879.8572998046875,11.577027320861816,-6.482267379760742,-6.6436052322387695,0.0,0.0,0.0,0.09792860597372055,0.6994838118553162,0.36127638816833496,0.33163534190432725,0.24744903313611877,2.2492877238334477,2.2492877238334477,0.0297276875785353,0.038725820739712584,2,3,2,unit_group,exact,0.24744903313611877,2.2492877238334477
250,repr,True,False,False,240.93850708007812,-230.58197021484375,-28.000009536743164,-15.019179344177246,12.980830192565918,-243.56280517578125,1.059209942817688,0.3154294490814209,-0.1019594669342041,0.4390000104904175,0.0,0.0,0.4043219983577728,10.03051471710205,9.297018051147461,0.5454940879606304,0.13018426940302733,0.9877013850691786,0.9877013850691786,0.007185089200482879,0.014980550034255349,2,3,2,unit_group,exact,0.13018426940302733,0.9877013850691786
500,repr,True,False,False,174.77587890625,-150.45330810546875,-28.253080368041992,-5.274786949157715,22.978290557861328,-173.4315948486328,0.044620875269174576,0.9711613655090332,0.8810145854949951,0.9980000257492065,0.0,0.0,0.9914718866348267,12.062426567077637,11.879709243774414,0.4397985902660444,0.07706402532959201,1.0249096404876088,1.0249096404876088,0.0016157149421252154,0.005858740732266707,2,3,2,unit_group,exact,0.07706402532959201,1.0249096404876088
750,repr,True,False,False,168.12149047851562,-145.28367614746094,-29.324607849121094,-7.983523368835449,21.341081619262695,-166.62474060058594,0.02673725225031376,0.9827196598052979,0.9290170073509216,0.9990000128746033,0.0,0.0,0.9886559844017029,12.458019256591797,12.340644836425781,0.37334461292484183,0.1561056821515476,0.9129944489600994,0.9129944489600994,0.013593648872780806,0.018780338677628607,2,3,2,unit_group,exact,0.1561056821515476,0.9129944489600994
1000,repr,True,False,False,163.25848388671875,-144.16848754882812,-30.045995712280273,-10.683196067810059,19.3627986907959,-163.53128051757812,0.03366343304514885,0.9782432317733765,0.9301866292953491,0.9990000128746033,0.0,0.0,0.9876404404640198,12.7261323928833,12.626288414001465,0.33373462511402685,0.23675519846457435,0.7640232711136878,0.7640232711136878,0.025179023963227846,0.03640919146945207,2,3,2,unit_group,exact,0.23675519846457435,0.7640232711136878
1250,select,False,False,False,203.69992065429688,-175.82945251464844,-31.466381072998047,-5.11117696762085,26.35520362854004,-202.18467712402344,0.6799630522727966,0.5605378150939941,0.306888222694397,0.9350000023841858,0.0,0.0,0.7064534425735474,10.528491020202637,9.747175216674805,0.31047640812145455,0.20562836380227315,0.981109525576182,0.981109525576182,0.04634265576896404,0.04637537323250007,2,3,2,unit_group,exact,0.20562836380227315,0.981109525576182
1500,select,False,False,False,172.84226989746094,-146.2283477783203,-29.536855697631836,-2.6518337726593018,26.885019302368164,-173.1133575439453,0.048744089901447296,0.968496561050415,0.9063839912414551,0.9959999918937683,0.0,0.0,0.9768601655960083,12.593164443969727,12.409517288208008,0.3860430027859591,0.14464240042255938,2.0102480475057107,2.0102480475057107,0.03121222726007056,0.024559977723721007,2,3,2,unit_group,exact,0.14464240042255938,2.0102480475057107
1750,select,False,False,False,169.29563903808594,-143.65115356445312,-30.049114227294922,-4.420676231384277,25.628437042236328,-169.27957153320312,0.04775301739573479,0.9691370725631714,0.9305297136306763,0.9980000257492065,0.0,0.0,0.9813302755355835,12.87043285369873,12.738130569458008,0.2597275495591486,0.27437577152511117,3.476718659670479,3.476718659670479,0.07550660997747644,0.09048814721647203,2,3,2,unit_group,exact,0.27437577152511117,3.476718659670479
2000,select,False,False,False,168.0650177001953,-143.3656463623047,-30.16619873046875,-5.66867733001709,24.497520446777344,-167.86317443847656,0.03409407287836075,0.9779648780822754,0.9402808547019958,0.9980000257492065,0.0,0.0,0.9858007431030273,12.688255310058594,12.656558990478516,0.21900776241950878,0.3013128341109951,2.0151545849949724,2.0151545849949724,0.10510389087395634,0.10498913661385512,2,3,2,unit_group,exact,0.3013128341109951,2.0151545849949724
2250,select,False,False,False,166.70989990234375,-143.22816467285156,-30.1829776763916,-6.621365547180176,23.561613082885742,-166.78977966308594,0.02782008983194828,0.9820197820663452,0.941584587097168,1.0,0.0,0.0,0.9864490628242493,12.441076278686523,12.409479141235352,0.20067735298234327,0.3236245108146168,1.6928161475482137,1.6928161475482137,0.1198172821074283,0.12014009823386901,2,3,2,unit_group,exact,0.3236245108146168,1.6928161475482137
2500,select,False,False,False,166.00621032714844,-143.1109619140625,-30.511228561401367,-7.6077423095703125,22.903486251831055,-166.0144500732422,0.03436432406306267,0.9777902364730835,0.93327397108078,0.9980000257492065,0.0,0.0,0.9851464033126831,12.661458969116211,12.662535667419434,0.20288814652413778,0.3193885157609772,1.3624706460701947,1.3624706460701947,0.11843991691618029,0.11694901715245913,2,3,2,unit_group,exact,0.3193885157609772,1.3624706460701947
