support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[2, 5, 7, 11, 12, 13, 14, 18, 19, 20, 22, 27, 34, 35, 36, 37, 39, 41, 43, 47, 48, 52, 56, 60, 63, 65, 66, 67, 68, 72, 75, 76, 83, 86, 88, 98, 99]",37,1403.16442871,1403.16442871,7.58897016,17.4583683,4.17832123,3.13614225,-0.00713738,-7.50733566,7.50733566,0,0.0,0.0,0.0,0.0,49.92350388,0.69197154,0.04135622,0.03295484,0.0,12.09355538,12.09355538,11.04358394,11.01257502,1.04997144,1.04571709,0.3499781,0.35186432,0.3499781,0.35186432,28.85612999,28.66076532,30.10464852,30.10054762,0.49903868,0.49566165,0.00211206,0.00242292,0,0,True,1,1,1.2,1e-05,1976.27722168,7.58897016,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 22, 24, 25, 26, 28, 30, 32, 33, 37, 38, 39, 40, 42, 44, 45, 47, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75, 76, 78, 79, 81, 83, 84, 90, 91, 92, 96, 97, 98]",57,1333.73291016,1359.52547423,7.56905791,17.13733673,4.13972665,3.13495898,0.01138227,-7.01699209,7.01699209,20,0.74666667,0.01838841,0.0494821,-0.01991226,50.00308228,0.6919049,0.04179142,0.03576471,0.00364178,11.94018849,11.94018849,10.92476584,10.87695023,1.01542265,1.02939168,0.36226921,0.35775853,0.36226921,0.35775853,28.85544455,28.53023205,30.06952851,30.07642501,0.49850494,0.49551256,0.01638909,0.01606006,1,0,True,25,25,1.2,1e-05,1930.53320312,7.56555151,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",78,1264.04663086,1291.12546598,7.57014809,16.83494568,4.10304103,3.17701888,0.02882659,-6.80945778,6.80945778,21,0.26923077,0.01764516,0.05224905,0.00109018,51.17296219,0.69135934,0.04469844,0.04491705,0.01182516,11.72909793,11.72909793,10.80237803,10.72039777,0.9267199,0.92562571,0.39585013,0.39694546,0.39585013,0.39694546,28.80994319,28.34354154,30.00235704,30.00202862,0.51160911,0.50403706,0.03318376,0.03276239,2,0,True,50,50,1.2,1e-05,1939.46020508,7.57016497,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",93,1183.78369141,1213.74943233,7.58650121,16.48060417,4.05963104,3.24441266,0.04926782,-6.00745964,6.00745964,15,0.16129032,0.02104797,0.06349682,0.01635312,53.05305099,0.68916368,0.04827104,0.06050051,0.01880088,11.39716014,11.39716014,10.56895713,10.49345859,0.82820301,0.8322409,0.43683347,0.43535365,0.43683347,0.43535365,28.74587301,28.08800341,29.91376817,29.91391299,0.533169,0.51760844,0.05515843,0.05334779,3,0,True,75,75,1.2,1e-05,1984.77453613,7.5932606,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",88,1087.91467285,1124.94129194,7.61139169,16.73886681,4.09131602,3.34840989,0.03436918,-5.99327278,5.99327278,-5,0.07446809,0.0,0.08098525,0.02489047,54.7047081,0.68543345,0.05165919,0.08155198,0.01728795,11.01622168,11.01622168,10.29543733,10.24449435,0.72078435,0.72487898,0.48637487,0.48572213,0.48637487,0.48572213,28.69712636,27.76934316,29.76822972,29.77027405,0.55605927,0.52925294,0.08194513,0.07693513,4,0,True,100,100,1.2,1e-05,2045.03503418,7.6231702,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",93,967.90197754,1015.81242082,7.63689154,16.82731438,4.10211097,3.4203608,0.02926682,-5.6730442,5.6730442,5,0.05376344,0.0,0.11031444,0.02549985,57.3366394,0.67666024,0.05784203,0.1153928,0.02636883,10.50545308,10.50545308,9.89929948,9.81155968,0.6061536,0.61656331,0.54545296,0.54066695,0.54545296,0.54066695,28.6480674,27.12423045,29.65877668,29.65735073,0.5912109,0.54807621,0.12210917,0.11031735,5,0,True,125,125,1.2,1e-05,2080.66748047,7.64044403,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",96,821.4621582,877.95253127,7.61494688,17.71074867,4.20841403,3.48532081,-0.02169669,-5.55489445,5.55489445,3,0.03125,0.0,0.15129613,-0.02194466,61.03462219,0.65812141,0.06666259,0.17008367,0.03699793,9.47505127,9.47505127,9.11142328,9.09152075,0.36362799,0.37687018,0.69514975,0.68711282,0.69514975,0.68711282,28.50971544,25.6144284,29.42463896,29.42422695,0.63882017,0.5746697,0.18393993,0.1616959,6,0,True,150,150,1.2,1e-05,1959.58312988,7.58048704,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,681.02429199,730.12910799,7.36811381,20.52202225,4.53012387,3.5927968,-0.18387328,-5.64788771,5.64788771,4,0.04,0.0,0.17096085,-0.24683308,66.18989563,0.6212641,0.08068149,0.25258127,0.05155277,7.73584423,7.73584423,7.60310725,7.73209849,0.13273697,0.12641589,0.87596396,0.88334331,0.87596396,0.88334331,28.35950845,23.1054841,29.15444654,29.16423159,0.70477381,0.61260913,0.24572089,0.23583898,7,0,True,175,175,1.2,1e-05,1384.02246094,7.23274937,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97, 98, 99]",95,583.79052734,619.05635426,6.92789675,20.52971458,4.53097281,3.6128726,-0.18431704,-5.78726864,5.78726864,-5,0.05,0.0,0.14277577,-0.44021706,67.23070526,0.60844362,0.08569377,0.28395161,0.0163074,6.06547083,6.06547083,5.91874339,6.50402123,0.14672744,0.15465042,1.08435364,1.02810489,1.08435364,1.02810489,23.84987091,21.55480577,28.96285179,28.98876644,0.71234968,0.61756358,0.22779574,0.25353318,8,0,True,200,200,1.2,1e-05,857.96057129,6.75455814,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 40, 42, 44, 45, 47, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",78,519.89819336,544.06560702,6.50723121,17.80905342,4.22007742,3.26644421,-0.02736769,-4.72823381,4.72823381,-17,0.17894737,0.13252309,0.10944394,-0.42066554,64.29404449,0.62137103,0.08557568,0.29032886,0.03030376,4.7682032,4.7682032,4.48362146,5.23398161,0.28458173,0.27506787,1.26287941,1.17318147,1.26287941,1.17318147,12.07182769,15.27076606,28.77038612,28.83877037,0.68246197,0.58860032,0.21291067,0.24314283,9,0,True,225,225,1.2,1e-05,558.07946777,6.32450137,False,True
"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 17, 18, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 47, 49, 51, 52, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",72,477.78427124,492.67554777,6.0082068,14.99944782,3.87291206,3.08181882,0.13471269,-4.16026163,4.16026163,-6,0.07692308,0.15776277,0.08100417,-0.49902441,60.65892792,0.63502854,0.08454129,0.28420737,0.03701497,3.70059939,3.70059939,3.31584647,4.07953197,0.38475292,0.37357664,1.4439543,1.30030313,1.4439543,1.30030313,6.9301372,11.34128617,25.72916272,25.21880904,0.64173552,0.55403677,0.18462008,0.21999463,10,0,True,250,250,1.2,1e-05,371.24551392,5.91686361,False,True
"[0, 1, 3, 4, 6, 7, 8, 11, 12, 17, 18, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 47, 49, 51, 52, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 97, 98]",68,446.25915527,457.2402238,5.6125467,10.66269207,3.26537778,2.5351131,0.38489121,-3.32156706,3.32156706,-4,0.05555556,0.28912769,0.0659819,-0.3956601,56.75870132,0.64513487,0.08312986,0.27346525,0.03927886,3.07620184,3.07620184,2.6150973,3.29084038,0.46110454,0.42774186,1.51392312,1.38220873,1.51392312,1.38220873,4.78038919,8.48829144,15.08698354,16.78092836,0.59404113,0.51777203,0.17607246,0.19750915,11,0,True,275,275,1.2,1e-05,214.09510803,5.36642035,False,True
"[0, 1, 3, 4, 6, 7, 8, 11, 12, 17, 18, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 47, 49, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75, 76, 77, 78, 79, 83, 85, 88, 89, 90, 91, 92, 94, 96, 97, 98]",64,420.73071289,429.61714137,5.45524427,8.42276287,2.90219966,2.2165885,0.51410812,-2.97762585,2.97762585,-4,0.05882353,0.21007164,0.05720542,-0.15730243,53.3470459,0.6482839,0.08250328,0.26742646,0.03440068,2.65049319,2.65049319,2.29458409,2.9133887,0.3559091,0.38870602,1.38682008,1.36152571,1.38682008,1.36152571,3.39889314,6.83335207,11.23702115,13.13176684,0.55198026,0.4861909,0.16477939,0.18568499,12,0,True,300,300,1.2,1e-05,223.92973328,5.41133231,False,True
"[0, 1, 3, 4, 6, 7, 8, 11, 12, 17, 18, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 47, 49, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75, 76, 77, 78, 79, 83, 85, 88, 89, 90, 91, 92, 94, 96, 97, 98]",64,419.21362305,428.57678953,5.44172216,8.67869568,2.94596261,2.23668528,0.49934389,-2.96506953,2.96506953,0,0.0,0.0,0.00360585,-0.01352211,53.2744751,0.64743769,0.08295128,0.27017114,0.00284414,2.54483333,2.54483333,2.17831647,2.77489811,0.36651686,0.41169598,1.41934555,1.37015749,1.41934555,1.37015749,3.41725168,6.48598445,10.19709392,12.03514637,0.5505811,0.48508374,0.16165796,0.18667318,13,1,False,301,1,1.2,1e-05,204.38861084,5.32002314,False,True
"[0, 1, 3, 4, 6, 7, 8, 11, 12, 17, 18, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 45, 47, 49, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75, 76, 77, 78, 79, 83, 88, 89, 90, 91, 92, 94, 96, 97, 98]",62,394.22418213,403.92027253,5.43685021,7.80325794,2.79343121,2.13173294,0.54984609,-2.63626838,2.63626838,-2,0.03125,0.10087204,0.05961028,-0.00487194,50.22451019,0.64364791,0.08376221,0.26854843,0.03072667,2.33077785,2.33077785,1.94339871,2.49748427,0.38737913,0.37688778,1.46969727,1.36651111,1.46969727,1.36651111,2.56594143,5.51213404,8.39234392,10.35781782,0.51155362,0.45661755,0.1441797,0.18092246,14,1,False,325,25,1.2,1e-05,224.49612427,5.41385844,False,True
"[0, 1, 3, 4, 6, 7, 8, 11, 12, 17, 18, 22, 24, 26, 27, 28, 30, 32, 33, 35, 37, 38, 39, 40, 42, 44, 47, 49, 51, 52, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 72, 74, 75, 77, 78, 79, 83, 88, 89, 90, 91, 92, 94, 96, 97, 98]",56,367.40167236,377.58184464,5.42697274,6.30491924,2.51095983,2.01073575,0.63628217,-2.33524394,2.33524394,-6,0.09677419,0.1920145,0.06803872,-0.00987747,46.34421539,0.6340735,0.08206072,0.26020157,0.03884369,2.48364356,2.48364356,2.11611614,2.53266455,0.36752741,0.37230762,1.42589619,1.35351159,1.42589619,1.35351159,2.5426777,5.37718458,8.35659297,10.21262983,0.46558058,0.42095604,0.13065428,0.17224333,15,1,False,350,50,1.2,1e-05,219.26980591,5.39030296,False,False
