method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,400,400,160,100,10,1.0,0.5,4000,8,12;18;25;31;38;49;52;81;89;97,12;18;31;38;49;52;81;97,28,650,2,0.6928203230275509,1.0,0.8,0.888888888888889,0.0,8,0,2,90,8,0.9688888888888889,0.88,-1,-1,0.8,0.6,1e-05,0.95,0.9,300,4,300,300,0.1,0.9723192924000712,0.9723192924000712,0.9170854294810284,0.8547906451718669,0.05523386291904273,0.13408199862158096,1.0488937849318836,1.0502626867201625,1.0488937849318836,1.0502626867201625,0.5526109801882984,0.5917033172139788,2.158145143557146,2.0178835219475277,0.06558716297149658,0.07350865725675598,0.025416456162929535,0.044665586203336716
