stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.6405229568481445,6,13,1.7650093444856536
1,0.8,31,750,1.4673714637756348,5,49,0.8915705768243918
