config_id,seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,moment_score_j,moment_score_k,pair_moment_score,mean_zerr_j,mean_zerr_k,sd_logerr_j,sd_logerr_k,beta_skl_j,beta_skl_k,corr_last,corr_mcmc,corr_absdiff,joint_skl,pair_score
E01,400,true_active_true_active,49,12,50,13,1.7504162,1.2004611,0.009610620510715812,0.44645918399189133,0.45606980450260715,0.00030748196399548805,0.30028121130858143,0.009303138546720324,0.14617797268330993,0.0025637813171274556,0.060883295773472845,0.27165341636148826,0.01151633749355753,0.26013707886793075,0.11541766013701527,0.5326458402332913
E01,400,true_active_true_active,49,52,50,53,1.7504162,-1.1843685,0.009610620510715812,0.4657912282414792,0.47540184875219504,0.00030748196399548805,0.325453249113849,0.009303138546720324,0.14033797912763024,0.0025637813171274556,0.07031853121173112,-0.18186612461404386,0.028506495135075006,0.21037261974911886,0.10619633103979495,0.5386146367934542
E01,400,true_active_true_active,49,18,50,19,1.7504162,-1.6515998,0.009610620510715812,1.1976218882353589,1.2072325087460747,0.00030748196399548805,1.1934267924524964,0.009303138546720324,0.00419509578286242,0.0025637813171274556,0.7345403031091544,-0.4642564113325713,0.07171846206111188,0.5359748733936831,1.1691002839972686,1.4581362554942223
E01,400,true_active_true_active,49,97,50,98,1.7504162,-1.7154912,0.009610620510715812,1.2212490458838603,1.2308596663945761,0.00030748196399548805,1.1540519103845306,0.009303138546720324,0.0671971354993297,0.0025637813171274556,0.7433009133445458,-0.36830917151244114,-0.02295303991484977,0.3453561315975914,1.0049747819302557,1.4176961774869996
E01,400,true_active_true_active,49,38,50,39,1.7504162,-1.8607761,0.009610620510715812,1.3459487978493838,1.3555594183600996,0.00030748196399548805,1.2979358823291085,0.009303138546720324,0.0480129155202754,0.0025637813171274556,0.8997943078690492,-0.4534381461569022,0.025675495104304922,0.47911364126120715,1.3482538588566113,1.6101632145610625
E01,400,true_active_true_active,49,25,50,26,1.7504162,-1.152345,0.009610620510715812,1.5457744229411126,1.5553850434518284,0.00030748196399548805,1.3991732142777953,0.009303138546720324,0.14660120866331736,0.0025637813171274556,0.8625871337945885,-0.015735711337651746,0.11174250832990064,0.12747821966755238,0.9470268459308031,1.6819572829617968
E01,400,true_active_true_active,49,31,50,32,1.7504162,1.7440584,0.009610620510715812,1.5852967498815957,1.5949073703923116,0.00030748196399548805,1.5713097588742997,0.009303138546720324,0.013986991007296126,0.0025637813171274556,1.31802825862695,0.4591270560346662,-0.0934600157851094,0.5525870718197756,1.9603502134024176,1.9290891596874973
E01,400,true_active_true_active,12,52,13,53,1.2004611,-1.1843685,0.44645918399189133,0.4657912282414792,0.9122504122333706,0.30028121130858143,0.325453249113849,0.14617797268330993,0.14033797912763024,0.060883295773472845,0.07031853121173112,-0.16251335500469102,-0.027381052826895576,0.13513230217779545,0.1581930461556389,0.9618527923933833
E01,400,true_active_true_active,12,18,13,19,1.2004611,-1.6515998,0.44645918399189133,1.1976218882353589,1.6440810722272503,0.30028121130858143,1.1934267924524964,0.14617797268330993,0.00419509578286242,0.060883295773472845,0.7345403031091544,-0.28010597767333884,0.04935891076599613,0.32946488843933497,0.9764130733243547,1.8240886016695197
E01,400,true_active_true_active,12,97,13,98,1.2004611,-1.7154912,0.44645918399189133,1.2212490458838603,1.6677082298757515,0.30028121130858143,1.1540519103845306,0.14617797268330993,0.0671971354993297,0.060883295773472845,0.7433009133445458,-0.23790124582457323,0.015872669584929038,0.2537739154095023,0.9702286790845861,1.8281745766365858
E01,400,true_active_true_active,12,38,13,39,1.2004611,-1.8607761,0.44645918399189133,1.3459487978493838,1.7924079818412753,0.30028121130858143,1.2979358823291085,0.14617797268330993,0.0480129155202754,0.060883295773472845,0.8997943078690492,-0.2733461123450344,-0.09054111564883742,0.182804996696197,1.1027481141519258,1.948384042430517
E01,400,true_active_true_active,12,25,13,26,1.2004611,-1.152345,0.44645918399189133,1.5457744229411126,1.992233606933004,0.30028121130858143,1.3991732142777953,0.14617797268330993,0.14660120866331736,0.060883295773472845,0.8625871337945885,-0.11551922815896443,0.01848486256483742,0.13400409072380184,1.0120983677262223,2.126944466386577
E01,400,true_active_true_active,12,31,13,32,1.2004611,1.7440584,0.44645918399189133,1.5852967498815957,2.031755933873487,0.30028121130858143,1.5713097588742997,0.14617797268330993,0.013986991007296126,0.060883295773472845,1.31802825862695,0.2670317719146099,-0.04622633812652986,0.3132581100411398,1.7608523382541905,2.286155695209191
E01,400,true_active_true_active,52,18,53,19,-1.1843685,-1.6515998,0.4657912282414792,1.1976218882353589,1.6634131164768382,0.325453249113849,1.1934267924524964,0.14033797912763024,0.00419509578286242,0.07031853121173112,0.7345403031091544,0.1742522667487938,-0.05059937504068153,0.2248516417894753,0.8943086095928832,1.8090568878834952
E01,400,true_active_true_active,52,97,53,98,-1.1843685,-1.7154912,0.4657912282414792,1.2212490458838603,1.6870402741253394,0.325453249113849,1.1540519103845306,0.14033797912763024,0.0671971354993297,0.07031853121173112,0.7433009133445458,0.1547514534053819,-0.011112726182415579,0.16586417958779748,0.8817392070474539,1.816680239727034
E01,400,true_active_true_active,52,38,53,39,-1.1843685,-1.8607761,0.4657912282414792,1.3459487978493838,1.8117400260908632,0.325453249113849,1.2979358823291085,0.14033797912763024,0.0480129155202754,0.07031853121173112,0.8997943078690492,0.16927393506173116,-0.015006325616585056,0.1842802606783162,0.9968945336039978,1.957499544620842
E01,400,true_active_true_active,52,25,53,26,-1.1843685,-1.152345,0.4657912282414792,1.5457744229411126,2.011565651182592,0.325453249113849,1.3991732142777953,0.14033797912763024,0.14660120866331736,0.07031853121173112,0.8625871337945885,0.1758096606918798,0.12810819013409686,0.047701470557782955,0.912520095811924,2.11474302840323
E01,400,true_active_true_active,52,31,53,32,-1.1843685,1.7440584,0.4657912282414792,1.5852967498815957,2.051087978123075,0.325453249113849,1.5713097588742997,0.14033797912763024,0.013986991007296126,0.07031853121173112,1.31802825862695,-0.1961263151665058,-0.11299018357840018,0.08313613158810562,1.4152251554338073,2.213394526563482
E01,400,true_active_true_active,18,97,19,98,-1.6515998,-1.7154912,1.1976218882353589,1.2212490458838603,2.4188709341192194,1.1934267924524964,1.1540519103845306,0.00419509578286242,0.0671971354993297,0.7345403031091544,0.7433009133445458,0.39049411746453644,0.07946734984677875,0.3110267676177577,1.3658793814017922,2.633215564163838
E01,400,true_active_true_active,18,38,19,39,-1.6515998,-1.8607761,1.1976218882353589,1.3459487978493838,2.5435706860847427,1.1934267924524964,1.2979358823291085,0.00419509578286242,0.0480129155202754,0.7345403031091544,0.8997943078690492,0.4557861379887798,0.03110321221676662,0.4246829257720132,1.6040673959107359,2.8101481571188196
E01,400,true_active_true_active,18,25,19,26,-1.6515998,-1.152345,1.1976218882353589,1.5457744229411126,2.7433963111764714,1.1934267924524964,1.3991732142777953,0.00419509578286242,0.14660120866331736,0.7345403031091544,0.8625871337945885,-0.0038969836765887665,0.10211882676629018,0.10601581044287894,1.6059772762177738,2.930497991408968
E01,400,true_active_true_active,18,31,19,32,-1.6515998,1.7440584,1.1976218882353589,1.5852967498815957,2.7829186381169544,1.1934267924524964,1.5713097588742997,0.00419509578286242,0.013986991007296126,0.7345403031091544,1.31802825862695,-0.4724681934628191,-0.18185501145410135,0.2906131820087178,1.7580826260803273,3.0313801962271665
E01,400,true_active_true_active,97,38,98,39,-1.7154912,-1.8607761,1.2212490458838603,1.3459487978493838,2.5671978437332443,1.1540519103845306,1.2979358823291085,0.0671971354993297,0.0480129155202754,0.7433009133445458,0.8997943078690492,0.38470503253124216,0.038199800852812604,0.34650523167842956,1.5691233166603373,2.8107364833188857
E01,400,true_active_true_active,97,25,98,26,-1.7154912,-1.152345,1.2212490458838603,1.5457744229411126,2.7670234688249726,1.1540519103845306,1.3991732142777953,0.0671971354993297,0.14660120866331736,0.7433009133445458,0.8625871337945885,0.012606467662313233,-0.07102645304387406,0.08363292070618729,1.7973186621372739,2.9676635652152465
E01,400,true_active_true_active,97,31,98,32,-1.7154912,1.7440584,1.2212490458838603,1.5852967498815957,2.806545795765456,1.1540519103845306,1.5713097588742997,0.0671971354993297,0.013986991007296126,0.7433009133445458,1.31802825862695,-0.39427086889625845,0.12052261833372807,0.5147934872299865,2.2271087437655654,3.1579550419495095
E01,400,true_active_true_active,38,25,39,26,-1.8607761,-1.152345,1.3459487978493838,1.5457744229411126,2.8917232207904964,1.2979358823291085,1.3991732142777953,0.0480129155202754,0.14660120866331736,0.8997943078690492,0.8625871337945885,0.0017366154742224952,-0.014425145856720457,0.016161761330942954,1.9951950322586534,3.0952831643490977
E01,400,true_active_true_active,38,31,39,32,-1.8607761,1.7440584,1.3459487978493838,1.5852967498815957,2.9312455477309793,1.2979358823291085,1.5713097588742997,0.0480129155202754,0.013986991007296126,0.8997943078690492,1.31802825862695,-0.438179217542096,0.013984868533000128,0.4521640860750961,2.1595923776333317,3.2602458070130864
E01,400,true_active_true_active,25,31,26,32,-1.152345,1.7440584,1.5457744229411126,1.5852967498815957,3.1310711728227085,1.3991732142777953,1.5713097588742997,0.14660120866331736,0.013986991007296126,0.8625871337945885,1.31802825862695,-0.03235726020214372,-0.27732221167373144,0.24496495147158773,2.1472747857228924,3.4070398892628946
E01,434,true_active_true_active,47,12,48,13,-1.5626832,0.5352274,0.28870930226495295,0.6703251203388916,0.9590344226038445,0.23650560905286405,0.6176001767021949,0.05220369321208888,0.0527249436366967,0.031093206647054977,0.20824521824109637,0.08438009650213207,0.06440069856084556,0.019979397941286517,0.25904897886142947,0.989934169975309
E01,434,true_active_true_active,47,59,48,60,-1.5626832,-1.4024131,0.28870930226495295,0.7692272570074451,1.057936559272398,0.23650560905286405,0.7022827654289102,0.05220369321208888,0.06694449157853488,0.031093206647054977,0.27405325853738133,0.35530707341039763,-0.025231100944695377,0.380538174355093,0.4891930568597557,1.2019904085471467
