config_id,seed,j0,j1,beta_true,truth,selected_last,selected_mcmc,pip_last,pip_mcmc,pip_absdiff,pip_js,softgate_last,softgate_absdiff,softgate_js,mean_last,mean_mcmc,sd_last,sd_mcmc,mean_zerr,sd_logerr,sd_ratio,moment_score,beta_skl,zero_beta_score
E01,400,49,50,1.7504162,1,1,1,1.0,1.0,0.0,0.0,0.9967421197224999,0.0032578802775000693,0.001130359140296914,1.687805839825,1.6878420358888484,0.11662760579575614,0.11771767131722363,0.00030748196399548805,0.009303138546720324,0.9907399168139409,0.009610620510715812,0.0025637813171274556,0.0043841418628159795
E04,434,47,48,-1.5626832,1,1,1,0.9995,1.0,0.0004999999999999449,0.0001732624184988295,0.9976301622525,0.002369837747499992,0.0008219626069470705,-1.577082693675,-1.5797617465724447,0.11859297666240029,0.11455881042691249,0.023385828236193798,0.034608943827471435,1.0352147152044182,0.05799477206366523,0.002404996998357661,0.009083056880432538
E04,400,49,50,1.7504162,1,1,1,1.0,1.0,0.0,0.0,0.9967617363125,0.0032382636875000204,0.001123544610591481,1.69139534395,1.6878420358888484,0.12680937172704165,0.11771767131722363,0.03018499873078728,0.07439580107015,1.077233006189766,0.10458079980093728,0.008512913949844884,0.015883272158469658
E02,400,49,50,1.7504162,1,1,1,1.0,1.0,0.0,0.0,0.994944696725,0.005055303275000034,0.0017551700021320562,1.6935567168749999,1.6878420358888484,0.12536837922704927,0.11771767131722363,0.048545646857855104,0.06296729031274337,1.064991918157211,0.11151293717059847,0.007354604636169234,0.018420692170977138
E07,400,49,50,1.7504162,1,1,1,1.0,1.0,0.0,0.0,0.7948116929225,0.20518830707750002,0.07699004085562158,1.6919790706499998,1.6878420358888484,0.1317569405249253,0.11771767131722363,0.0351436990166578,0.11266971485777734,1.1192621112700045,0.14781341387443514,0.01569403600227808,0.22336461104635302
E07,400,12,13,1.2004611,1,0,1,0.22475,1.0,0.77525,0.4012465263369134,0.4516150691875,0.5483849308125,0.2431554030894613,1.1730787433924998,1.1770880711011533,0.13636411160187187,0.12118485850298155,0.033084392120744294,0.11801145419332566,1.125256917686195,0.15109584631406997,0.019445300392415977,0.5675735116200438
E03,400,49,50,1.7504162,1,1,1,1.0,1.0,0.0,0.0,0.996439560725,0.003560439275000049,0.0012354761830543036,1.6894160234000002,1.6878420358888484,0.13514806902616475,0.11771767131722363,0.013370867430783244,0.13808183239898233,1.1480694107622627,0.15145269982976559,0.022293948657278247,0.02256482449509295
E04,451,80,81,-1.1350569,1,1,1,0.972,0.999875,0.027874999999999983,0.009445030609978634,0.6467902609425,0.35308473905749993,0.1409725674592705,-0.9022958731675,-0.9020108361911598,0.1333428942828896,0.11285104500400421,0.0025257803423289035,0.16685518603704752,1.1815830545683272,0.1693809663793764,0.030316991036957473,0.3738616253127255
E08,400,12,13,1.2004611,1,0,1,0.158,1.0,0.842,0.46244338009111563,0.43656261435250004,0.5634373856474999,0.252030725797776,1.1713419614,1.1770880711011533,0.14128321446750455,0.12118485850298155,0.04741606581857972,0.15344934133031635,1.1658486427620995,0.20086540714889606,0.03311804266448758,0.5892818513131762
E08,400,49,50,1.7504162,1,1,1,1.0,1.0,0.0,0.0,0.809901486045,0.190098513955,0.07088388868794256,1.69986455485,1.6878420358888484,0.13141323396643603,0.11771767131722363,0.10213010336784925,0.1100576656128114,1.1163423582248946,0.21218776898066066,0.019556311039236572,0.21581659556536398
E03,498,68,69,0.61748296,1,0,1,0.009,0.96975,0.96075,0.5994392442580287,0.36038044733999997,0.60936955266,0.24299498903136138,0.7052454369925,0.7319473758549823,0.12334764394053252,0.12310379408622428,0.21690587923489135,0.0019788881415995787,1.0019807662006728,0.21888476737649093,0.03400227118328235,0.6363153413767906
E07,437,68,69,1.0165913,1,1,1,1.0,0.989,0.01100000000000001,0.0038274471022232905,0.70806758784,0.28093241216,0.09303365526988575,0.82332967592,0.7971552844444432,0.13595885351731865,0.13265587662580305,0.19731044088069566,0.02459390911875231,1.0248987585513838,0.22190434999944797,0.023062991728718472,0.31040978052707235
E05,437,68,69,1.0165913,1,1,1,1.0,0.989,0.01100000000000001,0.0038274471022232905,0.7081790754225,0.28082092457749996,0.09298699340647582,0.822427005955,0.7971552844444432,0.13758677679070191,0.13265587662580305,0.19050584299996798,0.03649643793265735,1.037170534156603,0.2270022809326253,0.020304570755212442,0.3110235462529556
E04,451,1,2,1.2273421,1,1,1,1.0,1.0,0.0,0.0,0.991030985055,0.00896901494500002,0.003118454354979533,1.3669294131,1.3807169541931943,0.10749857409185046,0.12237980004688535,0.11266189323150651,0.12965172963266228,0.8784012170852881,0.2423136228641688,0.02715655270414826,0.03763778199322916
E03,434,47,48,-1.5626832,1,1,1,1.0,1.0,0.0,0.0,0.9951163070575,0.0048836929425000175,0.0016954805640710024,-1.5687062887249998,-1.5797617465724447,0.13303576513696674,0.11455881042691249,0.09650464107648671,0.14952967143720242,1.1612878400912165,0.24603431251368912,0.029371309701934613,0.034416105499999156
E01,498,68,69,0.61748296,1,0,1,0.00225,0.96975,0.9675,0.6169674067783097,0.33754330848124997,0.6322066915187501,0.2576586297943941,0.70194211065,0.7319473758549823,0.12251848525331728,0.12310379408622428,0.2437395450750327,0.004765934871378507,0.995245322943091,0.2485054799464112,0.0381510093790148,0.6627972655566393
E08,437,68,69,1.0165913,1,1,1,1.0,0.989,0.01100000000000001,0.0038274471022232905,0.70741315825,0.28158684175000004,0.09330767809391609,0.8255444858525001,0.7971552844444432,0.1379921689068218,0.13265587662580305,0.21400634476280286,0.039438552237483396,1.040226501942363,0.2534448970002863,0.026678900184236423,0.31531233543907566
E06,437,68,69,1.0165913,1,1,1,1.0,0.989,0.01100000000000001,0.0038274471022232905,0.7075272258125,0.28147277418749994,0.09325990110830774,0.82463882363,0.7971552844444432,0.13963189877418763,0.13265587662580305,0.20717919034443316,0.051251280365063115,1.0525872792065578,0.25843047070949626,0.024252821748164496,0.3159323355214413
E02,434,47,48,-1.5626832,1,1,1,1.0,1.0,0.0,0.0,0.9954892335075,0.00451076649250004,0.0015657950239187921,-1.5551797919750001,-1.5797617465724447,0.12190977853408658,0.11455881042691249,0.21457932707266028,0.062192926362226744,1.0641675436232685,0.27677225343488704,0.026880029016082482,0.03644368919711874
E04,498,68,69,0.61748296,1,0,1,0.00525,0.96975,0.9645,0.608631480884916,0.343110770969,0.626639229031,0.2540311257022959,0.7031357900599999,0.7319473758549823,0.12970921302601646,0.12310379408622428,0.23404301766988567,0.05226726412988309,1.0536572284570964,0.28631028179976875,0.04166784688932885,0.6620562337657745
