stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.2672343254089355,8,13,1.9646178880926533
1,0.8,30,725,2.546984910964966,6,49,0.9074577689391594
