"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",461,461,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,11.621,0.11621,9,"5;29;45;49;51;56;65;83;86;98","5;28;45;49;51;56;65;83;98",0.888888888888889,0.8,0.842105263157895,0.111111111111111,8,1,2,89,9,0.94,0.860870508963729
