"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",476,476,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,7.911875,0.07911875,8,"11;13;18;34;36;40;44;48;60;75","11;13;18;34;36;44;60;75",1,0.8,0.888888888888889,0,8,0,2,90,8,0.998888888888889,0.990909090909091
