stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,1.2,12,300,6.633877754211426,63,13,1.870982125757829,1.4899610050083765,0.3810211207494525,1.0924638486976141,1.6030550426493326,7.306944056698869,0.552474319934845,0.12407689541578293
1,1.0843224043318138,23,550,8.374259948730469,3,13,1.0697874500743645,0.8262570591016318,0.2435303909727327,1.1382390773222224,0.9244389805942426,2.080519334782094,0.16835656017065048,0.03343264386057854
2,0.9797958971132713,27,625,8.512514114379883,3,13,0.9744149008653208,0.7691334243970058,0.20528147646831496,1.0501473092919023,0.9299885976856472,1.3874346113518143,0.15072313535213472,0.03527551144361496
3,0.8853455357602574,39,901,9.839241981506348,3,13,2.0346328352357053,1.682752294994079,0.3518805402416263,0.7039999335157772,4.2382615998375694,7.018208015460239,0.09409790778160096,0.04521922394633293
4,0.8000000000000002,52,1201,9.453252792358398,3,13,2.4094052288721657,1.8668378165651358,0.5425674123070299,0.5813317514502454,4.13293175530541,8.581216139214568,0.0831778421998024,0.06823240220546722
