"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",456,456,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,7.6255,0.015251,6,"24;37;96;123;129;253;333;334;337;375","24;123;153;253;337;375",0.833333333333333,0.5,0.625,0.166666666666667,5,1,5,489,6,0.997142857142857,0.88703781512605
