"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","weak_signal",450,450,0,1,0,0,0,0,0.00367245030111148
"mcmc","weak_signal",450,450,1,2,0,0,0,0,-0.00472769590249137
"mcmc","weak_signal",450,450,2,3,0,0,0.00025,0,-0.00989927588335437
"mcmc","weak_signal",450,450,3,4,0,0,0.00375,0,-0.0537429666456742
"mcmc","weak_signal",450,450,4,5,0,0,0,0,-0.00669603942575977
"mcmc","weak_signal",450,450,5,6,0,0,0,0,-0.0095767233935588
"mcmc","weak_signal",450,450,6,7,0,0,0,0,-0.00391063830111714
"mcmc","weak_signal",450,450,7,8,0,0,0.00025,0,-0.0110073045988137
"mcmc","weak_signal",450,450,8,9,0,0,0,0,0.00135392831423504
"mcmc","weak_signal",450,450,9,10,0,0,0.00075,0,0.0290725433206005
"mcmc","weak_signal",450,450,10,11,0,0,0,0,-0.00161984022248033
"mcmc","weak_signal",450,450,11,12,0,0,0,0,5.76807570814364e-05
"mcmc","weak_signal",450,450,12,13,0,0,0,0,-0.0128073242884762
"mcmc","weak_signal",450,450,13,14,0,0,0,0,-0.00213932894134114
"mcmc","weak_signal",450,450,14,15,0,0,0,0,0.00220314902668555
"mcmc","weak_signal",450,450,15,16,0,0,0.001375,0,-0.0415445458111958
"mcmc","weak_signal",450,450,16,17,-0.36770418,1,0.5265,1,-0.506941223688012
"mcmc","weak_signal",450,450,17,18,0,0,0.000125,0,-0.0103883912527506
"mcmc","weak_signal",450,450,18,19,0,0,0,0,-0.00331318066470943
"mcmc","weak_signal",450,450,19,20,0,0,0,0,-0.00137826609323271
"mcmc","weak_signal",450,450,20,21,0,0,0.00575,0,0.118338067844603
"mcmc","weak_signal",450,450,21,22,0,0,0.00025,0,0.00855635096685086
"mcmc","weak_signal",450,450,22,23,0,0,0.001625,0,0.0235175409608805
"mcmc","weak_signal",450,450,23,24,-0.41684726,1,0.197,0,-0.391733898090137
"mcmc","weak_signal",450,450,24,25,0,0,0,0,-0.00407014217581009
"mcmc","weak_signal",450,450,25,26,-0.29901785,1,0.007625,0,-0.095965512400476
"mcmc","weak_signal",450,450,26,27,0,0,0,0,-0.00203336770620595
"mcmc","weak_signal",450,450,27,28,0,0,0,0,0.000169140410084751
"mcmc","weak_signal",450,450,28,29,0,0,0,0,-0.000577788033464999
"mcmc","weak_signal",450,450,29,30,0,0,0,0,0.00102662711405856
"mcmc","weak_signal",450,450,30,31,0,0,0.000125,0,0.00149361316079591
"mcmc","weak_signal",450,450,31,32,0,0,0.000875,0,-0.0306080697486757
"mcmc","weak_signal",450,450,32,33,0,0,0,0,-0.000136238476954374
"mcmc","weak_signal",450,450,33,34,0,0,0,0,0.00425019621224484
"mcmc","weak_signal",450,450,34,35,-0.24360971,1,0.00075,0,-0.0301446125521209
"mcmc","weak_signal",450,450,35,36,0,0,0.000125,0,-0.00784851246498674
"mcmc","weak_signal",450,450,36,37,0,0,0,0,0.00294164632809261
"mcmc","weak_signal",450,450,37,38,0,0,0.000125,0,0.00451512903489087
"mcmc","weak_signal",450,450,38,39,0,0,0,0,0.00376817554086261
"mcmc","weak_signal",450,450,39,40,-0.30907074,1,0.00025,0,-0.0296182264676248
"mcmc","weak_signal",450,450,40,41,0,0,0,0,-0.0024089354601218
"mcmc","weak_signal",450,450,41,42,0,0,0.000125,0,-0.00330619883116001
"mcmc","weak_signal",450,450,42,43,0,0,0,0,-0.00382353189624688
"mcmc","weak_signal",450,450,43,44,0.14661407,1,0,0,0.00286543711350356
"mcmc","weak_signal",450,450,44,45,0,0,0.000125,0,0.0126690691648836
"mcmc","weak_signal",450,450,45,46,0,0,0,0,-0.000341645694734297
"mcmc","weak_signal",450,450,46,47,0,0,0,0,0.00169995128601877
"mcmc","weak_signal",450,450,47,48,0,0,0,0,-0.000898436553146029
"mcmc","weak_signal",450,450,48,49,0,0,0,0,-0.00332778993177015
"mcmc","weak_signal",450,450,49,50,0,0,0,0,-0.0128264250725473
"mcmc","weak_signal",450,450,50,51,0,0,0,0,0.00726062588043247
"mcmc","weak_signal",450,450,51,52,0,0,0,0,-0.00306655027850666
"mcmc","weak_signal",450,450,52,53,0,0,0,0,0.000565617763486052
"mcmc","weak_signal",450,450,53,54,-0.39805442,1,0.315625,0,-0.432896402580434
"mcmc","weak_signal",450,450,54,55,0,0,0,0,0.00432043859551777
"mcmc","weak_signal",450,450,55,56,0,0,0,0,-0.00344562121336779
"mcmc","weak_signal",450,450,56,57,0,0,0,0,0.00199688058057659
"mcmc","weak_signal",450,450,57,58,0,0,0,0,0.00107757718294046
"mcmc","weak_signal",450,450,58,59,0,0,0,0,0.00265890372352356
"mcmc","weak_signal",450,450,59,60,0,0,0,0,0.00055302147902096
"mcmc","weak_signal",450,450,60,61,-0.18517311,1,0.000875,0,-0.0453320304222893
"mcmc","weak_signal",450,450,61,62,0,0,0.00025,0,0.016168169450147
"mcmc","weak_signal",450,450,62,63,0,0,0,0,0.00131095207012625
"mcmc","weak_signal",450,450,63,64,0,0,0,0,-0.00259185801944349
"mcmc","weak_signal",450,450,64,65,0,0,0.00125,0,0.0270754222562486
"mcmc","weak_signal",450,450,65,66,0,0,0,0,-0.00523747094712708
"mcmc","weak_signal",450,450,66,67,0,0,0,0,-0.00191776388331253
"mcmc","weak_signal",450,450,67,68,0,0,0,0,-0.000927464616083023
"mcmc","weak_signal",450,450,68,69,0,0,0,0,-0.000276243676841827
"mcmc","weak_signal",450,450,69,70,0,0,0,0,0.00326066264518216
"mcmc","weak_signal",450,450,70,71,0,0,0.00025,0,-0.0221005874359935
"mcmc","weak_signal",450,450,71,72,0,0,0.000125,0,-0.00747640078531942
"mcmc","weak_signal",450,450,72,73,0,0,0,0,-0.00144819529673186
"mcmc","weak_signal",450,450,73,74,0,0,0,0,-0.00619986189488646
"mcmc","weak_signal",450,450,74,75,0,0,0,0,0.00945976941038176
"mcmc","weak_signal",450,450,75,76,0,0,5e-04,0,0.0282900276688194
"mcmc","weak_signal",450,450,76,77,0,0,0.00025,0,0.0131040751628715
"mcmc","weak_signal",450,450,77,78,0,0,0,0,-0.00174539662524483
"mcmc","weak_signal",450,450,78,79,0,0,0,0,0.00701320533917014
"mcmc","weak_signal",450,450,79,80,-0.40314007,1,0.003875,0,-0.0671291060906326
"mcmc","weak_signal",450,450,80,81,0,0,0,0,0.0104787492609659
"mcmc","weak_signal",450,450,81,82,0,0,0,0,0.00417283288237249
"mcmc","weak_signal",450,450,82,83,0,0,0,0,-0.000936324354570862
"mcmc","weak_signal",450,450,83,84,0,0,0,0,-0.00164982223489588
"mcmc","weak_signal",450,450,84,85,0,0,0,0,-0.0114371929878723
"mcmc","weak_signal",450,450,85,86,0,0,0,0,0.00361403303823588
"mcmc","weak_signal",450,450,86,87,0.39641806,1,0.00275,0,0.0530392926360695
"mcmc","weak_signal",450,450,87,88,0,0,0,0,0.000968471209784559
"mcmc","weak_signal",450,450,88,89,0,0,0,0,-0.00125759995297703
"mcmc","weak_signal",450,450,89,90,0,0,0.000125,0,0.00197160470235691
"mcmc","weak_signal",450,450,90,91,0,0,0,0,-0.00429008821555355
"mcmc","weak_signal",450,450,91,92,0,0,0.000125,0,0.00830046863408501
"mcmc","weak_signal",450,450,92,93,0,0,0,0,-0.00292946398721545
"mcmc","weak_signal",450,450,93,94,0,0,0.103,0,0.286786843451109
"mcmc","weak_signal",450,450,94,95,0,0,0,0,-0.000459636995438926
"mcmc","weak_signal",450,450,95,96,0,0,0,0,-0.00955319794317378
"mcmc","weak_signal",450,450,96,97,0,0,0,0,0.000551175052378705
"mcmc","weak_signal",450,450,97,98,0,0,0,0,0.00440254870994019
"mcmc","weak_signal",450,450,98,99,0,0,0,0,-0.000824482195148348
"mcmc","weak_signal",450,450,99,100,0,0,0,0,-0.000557879896673237
