method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,460,460,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,460,460,1,2,0.0,0,0.0,0,-0.17281473,0.0045982134,0.0,0.0
last_flow,simple,460,460,2,3,0.0,0,0.0,0,-2.562797e-13,1.4491967e-11,0.0,0.0
last_flow,simple,460,460,3,4,0.0,0,0.0,0,0.053674094,0.0017723097,0.0,0.0
last_flow,simple,460,460,4,5,0.0,0,0.0,0,0.04111289,0.002543938,0.0,0.0
last_flow,simple,460,460,5,6,-1.1436942,1,1.0,1,-0.90099937,0.0026767475,-0.90099937,0.0026767475
last_flow,simple,460,460,6,7,0.0,0,0.0,0,2.1273313e-25,0.0,0.0,0.0
last_flow,simple,460,460,7,8,1.3843366,1,1.0,1,0.86328924,0.0026895613,0.86328924,0.0026895613
last_flow,simple,460,460,8,9,0.0,0,0.0,0,9.280572e-30,0.0,0.0,0.0
last_flow,simple,460,460,9,10,0.0,0,0.0,0,-0.029425234,0.0016532523,0.0,0.0
last_flow,simple,460,460,10,11,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,460,460,11,12,0.0,0,0.0,0,-4.2994897e-19,1.3755387e-17,0.0,0.0
last_flow,simple,460,460,12,13,0.0,0,0.0,0,-0.25088114,0.0026409207,0.0,0.0
last_flow,simple,460,460,13,14,0.0,0,0.0,0,0.32243863,0.0039575226,0.0,0.0
last_flow,simple,460,460,14,15,0.0,0,0.0,0,0.26159826,0.0022874456,0.0,0.0
last_flow,simple,460,460,15,16,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,460,460,16,17,0.0,0,0.0,0,-0.15526208,0.001936713,0.0,0.0
last_flow,simple,460,460,17,18,0.0,0,0.0,0,-0.22600374,0.004043401,0.0,0.0
last_flow,simple,460,460,18,19,0.0,0,0.0,0,0.09112245,0.0018932244,0.0,0.0
last_flow,simple,460,460,19,20,-1.2249717,1,1.0,1,-1.1462269,0.0025720035,-1.1462269,0.0025720035
last_flow,simple,460,460,20,21,0.0,0,0.0,0,-0.13559408,0.002110685,0.0,0.0
last_flow,simple,460,460,21,22,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,460,460,22,23,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,460,460,23,24,0.0,0,0.0,0,2.4419628e-14,2.0616518e-13,0.0,0.0
last_flow,simple,460,460,24,25,0.0,0,0.0,0,-0.49859226,0.0034435845,0.0,0.0
